DATE,HourlyDryBulbTemperature,HourlyDewPointTemperature,HourlyStationPressure,HourlyWindSpeed,HourlyPrecipitation
2017-01-01T00:53:00,60,53,30.15,0,0.00
2017-01-01T01:00:00,60,53,30.12,0,NA
2017-01-01T01:53:00,61,55,30.15,0,0.00
2017-01-01T02:53:00,60,53,30.14,0,0.00
2017-01-01T03:53:00,61,55,30.13,5,0.00
2017-01-01T04:00:00,61,55,30.10,5,NA
2017-01-01T04:53:00,61,56,30.12,0,0.00
2017-01-01T05:53:00,62,56,30.12,3,0.00
2017-01-01T06:53:00,63,57,30.14,3,0.00
2017-01-01T07:00:00,63,57,30.11,3,NA
2017-01-01T07:53:00,64,58,30.15,3,0.00
2017-01-01T08:53:00,67,59,30.16,8,0.00
2017-01-01T09:53:00,71,61,30.18,9,0.00
2017-01-01T10:00:00,71,61,30.15,9,NA
2017-01-01T10:53:00,74,62,30.18,11,0.00
2017-01-01T11:53:00,77,64,30.18,8,0.00
2017-01-01T12:53:00,80,63,30.14,13,0.00
2017-01-01T13:00:00,80,63,30.11,13,NA
2017-01-01T13:53:00,80,64,30.11,8,0.00
2017-01-01T14:53:00,79,64,30.11,7,0.00
2017-01-01T15:53:00,79,64,30.11,6,0.00
2017-01-01T16:00:00,79,64,30.08,6,NA
2017-01-01T16:53:00,77,65,30.11,5,0.00
2017-01-01T17:53:00,72,64,30.13,5,0.00
2017-01-01T18:53:00,73,64,30.14,0,0.00
2017-01-01T19:00:00,73,64,30.11,0,NA
2017-01-01T19:53:00,72,65,30.14,6,0.00
2017-01-01T20:53:00,72,66,30.15,5,0.00
2017-01-01T21:53:00,72,65,30.17,6,0.00
2017-01-01T22:00:00,72,65,30.14,6,NA
2017-01-01T22:53:00,71,65,30.18,3,0.00
2017-01-01T23:53:00,71,65,30.17,3,0.00
2017-01-02T00:53:00,70,65,30.16,5,0.00
2017-01-02T01:00:00,70,65,30.13,5,NA
2017-01-02T01:53:00,70,65,30.17,6,0.00
2017-01-02T02:53:00,69,65,30.16,3,0.00
2017-01-02T03:53:00,69,65,30.15,6,0.00
2017-01-02T04:00:00,69,65,30.12,6,NA
2017-01-02T04:53:00,69,66,30.16,5,0.00
2017-01-02T05:53:00,69,66,30.15,6,0.00
2017-01-02T06:53:00,69,66,30.16,6,0.00
2017-01-02T07:00:00,69,66,30.13,6,NA
2017-01-02T07:53:00,69,67,30.17,6,0.00
2017-01-02T08:53:00,72,68,30.18,6,0.00
2017-01-02T09:22:00,74,69,30.20,7,NA
2017-01-02T09:53:00,75,69,30.20,8,0.00
2017-01-02T10:00:00,75,69,30.17,8,NA
2017-01-02T10:53:00,78,70,30.18,9,0.00
2017-01-02T11:53:00,80,69,30.16,8,0.00
2017-01-02T12:53:00,83,69,30.11,8,0.00
2017-01-02T13:00:00,83,69,30.08,8,NA
2017-01-02T13:53:00,82,69,30.07,9,0.00
2017-01-02T14:53:00,83,69,30.07,8,0.00
2017-01-02T15:53:00,81,68,30.07,9,0.00
2017-01-02T16:00:00,81,68,30.04,9,NA
2017-01-02T16:53:00,79,68,30.06,11,0.00
2017-01-02T17:53:00,75,68,30.06,9,0.00
2017-01-02T18:53:00,74,68,30.06,8,0.00
2017-01-02T19:00:00,74,68,30.03,8,NA
2017-01-02T19:53:00,73,69,30.07,6,0.00
2017-01-02T20:53:00,72,68,30.08,6,0.00
2017-01-02T21:53:00,72,69,30.08,5,0.00
2017-01-02T22:00:00,72,69,30.05,5,NA
2017-01-02T22:53:00,72,69,30.09,0,0.00
2017-01-02T23:53:00,72,68,30.08,6,0.00
2017-01-03T00:53:00,71,68,30.05,6,0.00
2017-01-03T01:00:00,71,68,30.02,6,NA
2017-01-03T01:53:00,71,68,30.05,3,0.00
2017-01-03T02:53:00,71,69,30.02,6,0.00
2017-01-03T03:53:00,71,69,30.01,7,0.00
2017-01-03T04:00:00,71,69,29.98,7,NA
2017-01-03T04:53:00,71,69,30.01,7,0.00
2017-01-03T05:10:00,71,69,30.00,6,NA
2017-01-03T05:46:00,71,69,30.02,6,NA
2017-01-03T05:53:00,71,69,30.02,7,0.00
2017-01-03T06:51:00,72,70,30.02,7,NA
2017-01-03T06:53:00,71,69,30.02,7,0.00
2017-01-03T07:00:00,71,69,29.99,7,NA
2017-01-03T07:53:00,71,70,30.02,7,0.00
2017-01-03T07:59:00,71,70,30.02,8,NA
2017-01-03T08:27:00,72,70,30.03,7,NA
2017-01-03T08:53:00,72,71,30.04,8,0.00
2017-01-03T09:53:00,72,71,30.04,6,0.00
2017-01-03T10:00:00,72,71,30.01,6,NA
2017-01-03T10:26:00,73,71,30.04,10,NA
2017-01-03T10:35:00,73,71,30.04,10,NA
2017-01-03T10:45:00,75,72,30.05,13,NA
2017-01-03T10:53:00,75,71,30.04,11,0.00
2017-01-03T11:05:00,75,71,30.04,10,NA
2017-01-03T11:28:00,76,71,30.03,13,NA
2017-01-03T11:53:00,77,71,30.02,11,0.00
2017-01-03T12:53:00,77,71,29.98,11,0.00
2017-01-03T13:00:00,77,71,29.95,11,NA
2017-01-03T13:53:00,78,71,29.96,9,0.00
2017-01-03T14:53:00,79,72,29.94,8,0.00
2017-01-03T15:53:00,78,72,29.94,7,0.00
2017-01-03T16:00:00,78,72,29.91,7,NA
2017-01-03T16:25:00,77,72,29.94,9,NA
2017-01-03T16:53:00,75,71,29.94,10,0.00
2017-01-03T17:14:00,74,71,29.95,11,NA
2017-01-03T17:53:00,74,71,29.95,7,0.00
2017-01-03T18:32:00,75,72,29.95,6,NA
2017-01-03T18:45:00,74,71,29.95,7,NA
2017-01-03T18:53:00,74,72,29.94,7,0.00
2017-01-03T19:00:00,74,72,29.91,7,NA
2017-01-03T19:31:00,73,71,29.94,7,NA
2017-01-03T19:53:00,72,71,29.94,9,0.00
2017-01-03T20:30:00,73,72,29.94,7,NA
2017-01-03T20:53:00,73,71,29.94,8,0.00
2017-01-03T21:15:00,72,71,29.94,9,NA
2017-01-03T21:53:00,72,70,29.93,10,0.00
2017-01-03T22:00:00,72,70,29.90,10,NA
2017-01-03T22:02:00,72,70,29.93,10,NA
2017-01-03T22:34:00,72,70,29.93,10,NA
2017-01-03T22:53:00,72,70,29.93,8,0.00
2017-01-03T23:06:00,72,70,29.92,6,NA
2017-01-03T23:53:00,73,71,29.91,6,0.02
2017-01-04T00:53:00,73,71,29.90,9,0.02
2017-01-04T01:00:00,73,71,29.87,9,NA
2017-01-04T01:47:00,72,70,29.89,6,T
2017-01-04T01:51:00,72,70,29.89,5,NA
2017-01-04T01:53:00,72,69,29.90,5,0.00
2017-01-04T02:42:00,71,69,29.88,6,NA
2017-01-04T02:53:00,71,69,29.89,6,0.00
2017-01-04T03:53:00,71,69,29.88,6,0.00
2017-01-04T04:00:00,71,69,29.85,6,NA
2017-01-04T04:17:00,71,70,29.89,5,NA
2017-01-04T04:53:00,71,70,29.88,3,T
2017-01-04T05:51:00,70,70,29.88,3,NA
2017-01-04T05:53:00,70,69,29.88,5,0.00
2017-01-04T06:53:00,70,69,29.89,5,0.00
2017-01-04T07:00:00,70,69,29.86,5,NA
2017-01-04T07:53:00,71,69,29.89,5,0.00
2017-01-04T08:07:00,71,70,29.89,10,NA
2017-01-04T08:16:00,70,68,29.90,13,NA
2017-01-04T08:25:00,68,66,29.90,13,NA
2017-01-04T08:35:00,68,65,29.90,10,NA
2017-01-04T08:51:00,70,66,29.90,9,NA
2017-01-04T08:53:00,69,66,29.90,9,0.00
2017-01-04T09:13:00,68,65,29.91,10,NA
2017-01-04T09:29:00,69,62,29.92,10,NA
2017-01-04T09:36:00,69,61,29.92,9,NA
2017-01-04T09:53:00,69,62,29.92,9,0.00
2017-01-04T10:00:00,69,62,29.89,9,NA
2017-01-04T10:10:00,69,61,29.92,8,NA
2017-01-04T10:39:00,71,60,29.93,10,NA
2017-01-04T10:53:00,71,61,29.93,9,0.00
2017-01-04T11:08:00,73,61,29.93,6,NA
2017-01-04T11:53:00,74,60,29.91,11,0.00
2017-01-04T12:53:00,75,58,29.88,13,0.00
2017-01-04T13:00:00,75,58,29.85,13,NA
2017-01-04T13:53:00,74,57,29.87,13,0.00
2017-01-04T14:53:00,75,56,29.86,13,0.00
2017-01-04T15:53:00,72,55,29.85,11,0.00
2017-01-04T16:00:00,72,55,29.82,11,NA
2017-01-04T16:53:00,71,52,29.86,7,0.00
2017-01-04T17:53:00,68,53,29.88,7,0.00
2017-01-04T18:53:00,66,55,29.89,5,0.00
2017-01-04T19:00:00,66,55,29.86,5,NA
2017-01-04T19:53:00,65,56,29.90,0,0.00
2017-01-04T20:53:00,63,56,29.90,0,0.00
2017-01-04T21:53:00,62,57,29.91,0,0.00
2017-01-04T22:00:00,62,57,29.88,0,NA
2017-01-04T22:53:00,63,58,29.91,0,0.00
2017-01-04T23:53:00,62,58,29.92,3,0.00
2017-01-05T00:53:00,63,58,29.89,0,0.00
2017-01-05T01:00:00,63,58,29.86,0,NA
2017-01-05T01:53:00,62,58,29.90,0,0.00
2017-01-05T02:53:00,64,59,29.91,0,0.00
2017-01-05T03:29:00,64,59,29.91,0,NA
2017-01-05T03:53:00,64,58,29.91,5,0.00
2017-01-05T04:00:00,64,58,29.88,5,NA
2017-01-05T04:10:00,63,58,29.91,5,NA
2017-01-05T04:43:00,63,58,29.90,6,NA
2017-01-05T04:53:00,63,58,29.90,6,0.00
2017-01-05T05:51:00,63,55,29.91,5,NA
2017-01-05T05:53:00,63,56,29.91,5,0.00
2017-01-05T06:53:00,62,55,29.92,5,0.00
2017-01-05T07:00:00,62,55,29.89,5,NA
2017-01-05T07:53:00,63,55,29.94,0,0.00
2017-01-05T08:53:00,65,56,29.96,0,0.00
2017-01-05T09:00:00,65,56,29.96,3,NA
2017-01-05T09:53:00,68,56,29.98,0,0.00
2017-01-05T10:53:00,69,58,29.97,6,0.00
2017-01-05T11:13:00,69,58,29.97,6,NA
2017-01-05T11:53:00,70,58,29.95,5,0.00
2017-01-05T12:53:00,70,59,29.92,3,0.00
2017-01-05T13:00:00,70,59,29.89,3,NA
2017-01-05T13:53:00,72,59,29.90,5,0.00
2017-01-05T14:53:00,73,60,29.90,5,0.00
2017-01-05T15:53:00,73,59,29.90,7,0.00
2017-01-05T16:00:00,73,59,29.87,7,NA
2017-01-05T16:53:00,72,58,29.90,7,0.00
2017-01-05T17:53:00,69,58,29.91,5,0.00
2017-01-05T18:53:00,67,58,29.92,3,0.00
2017-01-05T19:00:00,67,58,29.89,3,NA
2017-01-05T19:53:00,66,59,29.94,5,0.00
2017-01-05T20:53:00,64,59,29.96,5,0.00
2017-01-05T21:53:00,63,59,29.98,3,0.00
2017-01-05T22:00:00,63,59,29.95,3,NA
2017-01-05T22:53:00,63,58,29.97,0,0.00
2017-01-05T23:53:00,61,57,29.97,0,0.00
2017-01-06T00:53:00,62,58,29.96,3,0.00
2017-01-06T01:00:00,62,58,29.93,3,NA
2017-01-06T01:53:00,61,57,29.96,0,0.00
2017-01-06T02:53:00,60,57,29.96,0,0.00
2017-01-06T03:53:00,60,57,29.96,0,0.00
2017-01-06T04:00:00,60,57,29.93,0,NA
2017-01-06T04:53:00,59,56,29.96,0,0.00
2017-01-06T05:53:00,60,56,29.96,0,0.00
2017-01-06T06:53:00,59,56,29.97,5,0.00
2017-01-06T07:00:00,59,56,29.94,5,NA
2017-01-06T07:53:00,60,57,29.99,0,0.00
2017-01-06T08:53:00,63,60,30.00,7,T
2017-01-06T09:53:00,68,60,30.02,3,T
2017-01-06T10:00:00,68,60,29.99,3,NA
2017-01-06T10:53:00,71,63,30.02,8,0.00
2017-01-06T11:53:00,74,62,30.00,9,0.00
2017-01-06T12:53:00,76,62,29.97,9,0.00
2017-01-06T13:00:00,76,62,29.94,9,NA
2017-01-06T13:53:00,78,63,29.94,9,0.00
2017-01-06T14:53:00,77,63,29.93,9,0.00
2017-01-06T15:53:00,75,62,29.93,6,0.00
2017-01-06T16:00:00,75,62,29.90,6,NA
2017-01-06T16:53:00,75,61,29.93,5,0.00
2017-01-06T17:53:00,74,61,29.92,6,0.00
2017-01-06T18:53:00,73,62,29.93,7,0.00
2017-01-06T19:00:00,73,62,29.90,7,NA
2017-01-06T19:53:00,74,61,29.95,7,T
2017-01-06T20:53:00,71,65,29.94,7,0.01
2017-01-06T21:41:00,71,67,29.96,3,T
2017-01-06T21:53:00,71,67,29.96,3,T
2017-01-06T22:00:00,71,67,29.93,3,NA
2017-01-06T22:25:00,71,68,29.97,3,T
2017-01-06T22:51:00,72,68,29.97,5,NA
2017-01-06T22:53:00,71,68,29.97,5,0.00
2017-01-06T23:21:00,71,68,29.95,3,NA
2017-01-06T23:53:00,71,68,29.93,6,0.01
2017-01-07T00:27:00,71,69,29.92,6,0.01
2017-01-07T00:53:00,72,69,29.92,8,0.01
2017-01-07T01:00:00,72,69,29.89,8,NA
2017-01-07T01:37:00,72,70,29.92,8,NA
2017-01-07T01:53:00,72,70,29.92,11,0.00
2017-01-07T02:51:00,73,70,29.91,14,NA
2017-01-07T02:53:00,73,70,29.91,14,0.00
2017-01-07T03:00:00,73,70,29.90,15,NA
2017-01-07T03:08:00,73,70,29.90,16,NA
2017-01-07T03:34:00,73,71,29.91,15,0.01
2017-01-07T03:51:00,73,70,29.90,14,NA
2017-01-07T03:53:00,73,70,29.90,14,0.01
2017-01-07T04:00:00,73,70,29.87,14,NA
2017-01-07T04:53:00,72,65,29.90,15,0.05
2017-01-07T05:53:00,73,68,29.89,13,0.00
2017-01-07T06:16:00,74,69,29.90,13,NA
2017-01-07T06:31:00,74,70,29.90,16,NA
2017-01-07T06:53:00,74,70,29.91,17,0.00
2017-01-07T07:00:00,74,70,29.88,17,NA
2017-01-07T07:12:00,70,67,29.94,13,0.05
2017-01-07T07:14:00,69,67,29.94,13,0.07
2017-01-07T07:23:00,70,66,29.96,13,0.07
2017-01-07T07:51:00,68,64,29.97,13,0.07
2017-01-07T07:53:00,68,64,29.97,11,0.07
2017-01-07T08:12:00,67,63,29.99,14,T
2017-01-07T08:46:00,65,62,30.02,15,T
2017-01-07T08:53:00,65,61,30.02,15,T
2017-01-07T09:33:00,61,58,30.06,14,T
2017-01-07T09:53:00,61,58,30.06,14,T
2017-01-07T10:00:00,61,58,30.03,14,NA
2017-01-07T10:53:00,59,56,30.11,14,0.02
2017-01-07T11:17:00,57,55,30.10,15,T
2017-01-07T11:53:00,56,53,30.12,13,0.01
2017-01-07T12:53:00,54,51,30.10,15,T
2017-01-07T13:00:00,54,51,30.07,15,NA
2017-01-07T13:17:00,54,50,30.10,18,NA
2017-01-07T13:53:00,54,49,30.11,17,0.00
2017-01-07T14:02:00,54,49,30.11,15,NA
2017-01-07T14:53:00,55,48,30.13,15,0.00
2017-01-07T15:51:00,55,45,30.14,17,NA
2017-01-07T15:53:00,56,45,30.14,20,0.00
2017-01-07T16:00:00,56,45,30.11,20,NA
2017-01-07T16:53:00,54,43,30.17,14,0.00
2017-01-07T17:53:00,52,40,30.21,11,0.00
2017-01-07T18:53:00,49,37,30.26,14,0.00
2017-01-07T19:00:00,49,37,30.23,14,NA
2017-01-07T19:53:00,46,37,30.31,14,0.00
2017-01-07T20:53:00,44,34,30.35,15,0.00
2017-01-07T21:53:00,42,32,30.38,14,0.00
2017-01-07T22:00:00,42,32,30.35,14,NA
2017-01-07T22:53:00,41,32,30.41,13,0.00
2017-01-07T23:51:00,39,32,30.42,13,NA
2017-01-07T23:53:00,41,32,30.42,9,0.00
2017-01-08T00:53:00,40,31,30.43,13,0.00
2017-01-08T01:00:00,40,31,30.40,13,NA
2017-01-08T01:53:00,40,31,30.44,11,0.00
2017-01-08T02:53:00,40,30,30.44,9,0.00
2017-01-08T03:34:00,39,26,30.46,11,NA
2017-01-08T03:53:00,38,27,30.47,13,0.00
2017-01-08T04:00:00,38,27,30.44,13,NA
2017-01-08T04:53:00,37,27,30.48,14,0.00
2017-01-08T05:53:00,35,29,30.51,11,0.00
2017-01-08T06:53:00,35,28,30.54,9,0.00
2017-01-08T07:00:00,35,28,30.51,9,NA
2017-01-08T07:53:00,35,27,30.55,8,0.00
2017-01-08T08:53:00,39,26,30.57,9,0.00
2017-01-08T09:53:00,42,27,30.59,13,0.00
2017-01-08T10:00:00,42,27,30.56,13,NA
2017-01-08T10:53:00,46,28,30.59,10,0.00
2017-01-08T11:53:00,48,26,30.56,10,0.00
2017-01-08T12:53:00,50,25,30.54,7,0.00
2017-01-08T13:00:00,50,25,30.51,7,NA
2017-01-08T13:53:00,51,25,30.50,9,0.00
2017-01-08T14:53:00,53,24,30.50,13,0.00
2017-01-08T15:53:00,53,26,30.50,9,0.00
2017-01-08T16:00:00,53,26,30.47,9,NA
2017-01-08T16:53:00,53,28,30.50,10,0.00
2017-01-08T17:53:00,50,32,30.54,8,0.00
2017-01-08T18:53:00,49,33,30.56,7,0.00
2017-01-08T19:00:00,49,33,30.53,7,NA
2017-01-08T19:53:00,47,32,30.58,11,0.00
2017-01-08T20:53:00,45,32,30.58,8,0.00
2017-01-08T21:53:00,44,32,30.59,9,0.00
2017-01-08T22:00:00,44,32,30.56,9,NA
2017-01-08T22:53:00,43,31,30.59,9,0.00
2017-01-08T23:53:00,42,31,30.57,14,0.00
2017-01-09T00:53:00,41,31,30.56,14,0.00
2017-01-09T01:00:00,41,31,30.53,14,NA
2017-01-09T01:53:00,41,30,30.54,10,0.00
2017-01-09T02:53:00,41,30,30.54,11,0.00
2017-01-09T03:53:00,41,30,30.54,9,0.00
2017-01-09T04:00:00,41,30,30.51,9,NA
2017-01-09T04:53:00,41,30,30.54,9,0.00
2017-01-09T05:53:00,41,30,30.54,9,0.00
2017-01-09T06:53:00,41,31,30.56,8,0.00
2017-01-09T07:00:00,41,31,30.53,8,NA
2017-01-09T07:53:00,43,32,30.57,8,0.00
2017-01-09T08:53:00,48,35,30.59,9,0.00
2017-01-09T09:53:00,53,39,30.60,10,0.00
2017-01-09T10:00:00,53,39,30.57,10,NA
2017-01-09T10:53:00,58,42,30.59,10,0.00
2017-01-09T11:53:00,61,43,30.56,8,0.00
2017-01-09T12:53:00,65,44,30.52,6,0.00
2017-01-09T13:00:00,65,44,30.49,6,NA
2017-01-09T13:53:00,65,42,30.49,5,0.00
2017-01-09T14:53:00,65,40,30.47,3,0.00
2017-01-09T15:53:00,67,38,30.46,3,0.00
2017-01-09T16:00:00,67,38,30.43,3,NA
2017-01-09T16:53:00,66,38,30.46,6,0.00
2017-01-09T17:53:00,63,39,30.46,6,0.00
2017-01-09T18:53:00,60,40,30.48,5,0.00
2017-01-09T19:00:00,60,40,30.45,5,NA
2017-01-09T19:53:00,59,41,30.50,7,0.00
2017-01-09T20:53:00,57,41,30.51,7,0.00
2017-01-09T21:53:00,56,44,30.51,7,0.00
2017-01-09T22:00:00,56,44,30.48,7,NA
2017-01-09T22:53:00,54,45,30.50,7,0.00
2017-01-09T23:53:00,52,46,30.50,7,0.00
2017-01-10T00:53:00,52,46,30.48,8,0.00
2017-01-10T01:00:00,52,46,30.45,8,NA
2017-01-10T01:53:00,51,46,30.47,8,0.00
2017-01-10T02:53:00,50,46,30.45,8,0.00
2017-01-10T03:53:00,50,46,30.43,6,0.00
2017-01-10T04:00:00,50,46,30.40,6,NA
2017-01-10T04:53:00,50,46,30.42,7,0.00
2017-01-10T05:53:00,50,46,30.42,8,0.00
2017-01-10T06:53:00,50,46,30.42,6,0.00
2017-01-10T07:00:00,50,46,30.39,6,NA
2017-01-10T07:53:00,51,46,30.44,6,0.00
2017-01-10T08:53:00,54,48,30.46,8,0.00
2017-01-10T09:53:00,62,48,30.47,9,0.00
2017-01-10T10:00:00,62,48,30.44,9,NA
2017-01-10T10:53:00,68,46,30.46,7,0.00
2017-01-10T11:53:00,71,46,30.43,9,0.00
2017-01-10T12:53:00,73,46,30.38,11,0.00
2017-01-10T13:00:00,73,46,30.35,11,NA
2017-01-10T13:53:00,71,49,30.36,14,0.00
2017-01-10T14:53:00,71,50,30.35,11,0.00
2017-01-10T15:53:00,69,51,30.35,8,0.00
2017-01-10T16:00:00,69,51,30.32,8,NA
2017-01-10T16:53:00,69,52,30.35,3,0.00
2017-01-10T17:53:00,68,53,30.36,6,0.00
2017-01-10T18:53:00,67,53,30.35,3,0.00
2017-01-10T19:00:00,67,53,30.32,3,NA
2017-01-10T19:53:00,65,54,30.36,5,0.00
2017-01-10T20:53:00,64,55,30.36,5,0.00
2017-01-10T21:53:00,63,55,30.37,3,0.00
2017-01-10T22:00:00,63,55,30.34,3,NA
2017-01-10T22:53:00,61,55,30.38,3,0.00
2017-01-10T23:53:00,60,54,30.39,3,0.00
2017-01-11T00:53:00,60,54,30.38,3,0.00
2017-01-11T01:00:00,60,54,30.35,3,NA
2017-01-11T01:53:00,58,54,30.36,5,0.00
2017-01-11T02:53:00,57,53,30.35,3,0.00
2017-01-11T03:53:00,57,54,30.34,0,0.00
2017-01-11T04:00:00,57,54,30.31,0,NA
2017-01-11T04:53:00,58,54,30.31,5,0.00
2017-01-11T05:53:00,59,54,30.32,6,0.00
2017-01-11T06:53:00,57,54,30.34,5,0.00
2017-01-11T07:00:00,57,54,30.31,5,NA
2017-01-11T07:53:00,57,54,30.35,5,0.00
2017-01-11T08:53:00,60,55,30.36,3,0.00
2017-01-11T09:53:00,67,56,30.38,6,0.00
2017-01-11T10:00:00,67,56,30.35,6,NA
2017-01-11T10:53:00,71,55,30.37,6,0.00
2017-01-11T11:53:00,73,55,30.34,8,0.00
2017-01-11T12:53:00,75,54,30.31,6,0.00
2017-01-11T13:00:00,75,54,30.28,6,NA
2017-01-11T13:53:00,75,52,30.29,6,0.00
2017-01-11T14:53:00,76,52,30.28,3,0.00
2017-01-11T15:53:00,76,52,30.27,3,0.00
2017-01-11T16:00:00,76,52,30.24,3,NA
2017-01-11T16:53:00,75,53,30.27,5,0.00
2017-01-11T17:53:00,73,52,30.27,3,0.00
2017-01-11T18:53:00,71,52,30.28,3,0.00
2017-01-11T19:00:00,71,52,30.25,3,NA
2017-01-11T19:53:00,71,53,30.29,6,0.00
2017-01-11T20:53:00,70,54,30.30,6,0.00
2017-01-11T21:53:00,69,55,30.31,6,0.00
2017-01-11T22:00:00,69,55,30.28,6,NA
2017-01-11T22:53:00,67,56,30.31,5,0.00
2017-01-11T23:53:00,65,56,30.31,3,0.00
2017-01-12T00:53:00,64,56,30.30,0,0.00
2017-01-12T01:00:00,64,56,30.27,0,NA
2017-01-12T01:53:00,61,56,30.30,3,0.00
2017-01-12T02:53:00,60,56,30.30,3,0.00
2017-01-12T03:53:00,59,55,30.30,3,0.00
2017-01-12T04:00:00,59,55,30.27,3,NA
2017-01-12T04:53:00,60,55,30.29,3,0.00
2017-01-12T05:53:00,59,55,30.30,3,0.00
2017-01-12T06:53:00,59,55,30.31,3,0.00
2017-01-12T07:00:00,59,55,30.28,3,NA
2017-01-12T07:53:00,60,56,30.32,0,0.00
2017-01-12T08:53:00,67,58,30.34,3,0.00
2017-01-12T09:53:00,71,56,30.36,5,0.00
2017-01-12T10:00:00,71,56,30.33,5,NA
2017-01-12T10:53:00,74,57,30.37,9,0.00
2017-01-12T11:53:00,77,56,30.35,6,0.00
2017-01-12T12:53:00,79,55,30.33,3,0.00
2017-01-12T13:00:00,79,55,30.30,3,NA
2017-01-12T13:53:00,80,54,30.30,9,0.00
2017-01-12T14:53:00,82,55,30.29,7,0.00
2017-01-12T15:53:00,81,53,30.29,7,0.00
2017-01-12T16:00:00,81,53,30.26,7,NA
2017-01-12T16:53:00,80,54,30.29,5,0.00
2017-01-12T17:53:00,77,56,30.29,3,0.00
2017-01-12T18:53:00,75,56,30.31,0,0.00
2017-01-12T19:00:00,75,56,30.28,0,NA
2017-01-12T19:53:00,73,59,30.33,6,0.00
2017-01-12T20:53:00,72,61,30.34,6,0.00
2017-01-12T21:53:00,70,62,30.35,5,0.00
2017-01-12T22:00:00,70,62,30.32,5,NA
2017-01-12T22:53:00,69,62,30.35,5,0.00
2017-01-12T23:53:00,69,62,30.35,6,0.00
2017-01-13T00:53:00,69,62,30.35,3,0.00
2017-01-13T01:00:00,69,62,30.32,3,NA
2017-01-13T01:53:00,67,62,30.35,6,0.00
2017-01-13T02:53:00,66,62,30.35,5,0.00
2017-01-13T03:53:00,65,62,30.36,3,0.00
2017-01-13T04:00:00,65,62,30.33,3,NA
2017-01-13T04:53:00,65,61,30.36,0,0.00
2017-01-13T05:53:00,64,61,30.36,5,0.00
2017-01-13T06:53:00,64,61,30.37,5,0.00
2017-01-13T07:00:00,64,61,30.34,5,NA
2017-01-13T07:53:00,65,61,30.39,6,0.00
2017-01-13T08:53:00,68,62,30.41,6,0.00
2017-01-13T09:53:00,73,63,30.43,5,0.00
2017-01-13T10:00:00,73,63,30.40,5,NA
2017-01-13T10:53:00,75,63,30.44,7,0.00
2017-01-13T11:53:00,76,63,30.41,3,0.00
2017-01-13T12:53:00,76,63,30.39,11,0.00
2017-01-13T13:00:00,76,63,30.36,11,NA
2017-01-13T13:53:00,76,62,30.37,7,0.00
2017-01-13T14:53:00,76,63,30.36,7,T
2017-01-13T15:53:00,77,62,30.36,7,T
2017-01-13T16:00:00,77,62,30.33,7,NA
2017-01-13T16:53:00,77,62,30.36,3,0.00
2017-01-13T17:53:00,74,64,30.38,7,0.00
2017-01-13T18:53:00,71,65,30.40,8,0.00
2017-01-13T19:00:00,71,65,30.37,8,NA
2017-01-13T19:53:00,70,65,30.41,5,0.00
2017-01-13T20:24:00,70,65,30.42,5,NA
2017-01-13T20:47:00,70,64,30.42,5,NA
2017-01-13T20:53:00,70,65,30.42,6,0.00
2017-01-13T21:15:00,69,65,30.42,8,NA
2017-01-13T21:53:00,69,65,30.42,7,0.00
2017-01-13T22:00:00,69,65,30.39,7,NA
2017-01-13T22:53:00,69,65,30.42,6,0.00
2017-01-13T23:53:00,69,64,30.41,6,0.00
2017-01-14T00:53:00,68,64,30.40,7,0.00
2017-01-14T01:00:00,68,64,30.37,7,NA
2017-01-14T01:53:00,68,64,30.39,6,0.00
2017-01-14T02:53:00,67,64,30.38,5,0.00
2017-01-14T03:35:00,66,63,30.37,5,NA
2017-01-14T03:49:00,66,63,30.38,6,NA
2017-01-14T03:53:00,66,63,30.37,6,0.00
2017-01-14T04:00:00,66,63,30.34,6,NA
2017-01-14T04:53:00,65,63,30.37,6,0.00
2017-01-14T05:53:00,65,63,30.37,7,0.00
2017-01-14T06:53:00,65,63,30.38,7,0.00
2017-01-14T07:00:00,65,63,30.35,7,NA
2017-01-14T07:12:00,65,63,30.39,5,NA
2017-01-14T07:53:00,65,62,30.40,5,0.00
2017-01-14T08:47:00,66,63,30.41,6,NA
2017-01-14T08:53:00,67,62,30.41,6,0.00
2017-01-14T09:53:00,71,62,30.42,3,0.00
2017-01-14T10:00:00,71,62,30.39,3,NA
2017-01-14T10:53:00,75,62,30.41,5,0.00
2017-01-14T11:53:00,78,60,30.39,6,0.00
2017-01-14T12:53:00,77,59,30.35,8,0.00
2017-01-14T13:00:00,77,59,30.32,8,NA
2017-01-14T13:53:00,78,58,30.32,8,0.00
2017-01-14T14:53:00,79,56,30.31,10,0.00
2017-01-14T15:53:00,79,58,30.30,7,0.00
2017-01-14T16:00:00,79,58,30.27,7,NA
2017-01-14T16:53:00,76,58,30.29,7,0.00
2017-01-14T17:53:00,76,59,30.29,5,0.00
2017-01-14T18:53:00,73,60,30.31,5,0.00
2017-01-14T19:00:00,73,60,30.28,5,NA
2017-01-14T19:53:00,72,60,30.33,6,0.00
2017-01-14T20:53:00,70,60,30.34,5,0.00
2017-01-14T21:53:00,69,60,30.34,0,0.00
2017-01-14T22:00:00,69,60,30.31,0,NA
2017-01-14T22:53:00,67,60,30.34,5,0.00
2017-01-14T23:53:00,66,60,30.32,0,0.00
