DATE,HourlyDryBulbTemperature,HourlyDewPointTemperature,HourlyStationPressure,HourlyWindSpeed,HourlyPrecipitation
2019-01-06T02:53:00,53,49,30.13,0,0.00
2019-01-06T03:53:00,52,49,30.14,0,0.00
2019-01-06T04:00:00,52,49,30.11,0,NA
2019-01-06T04:53:00,52,47,30.15,7,0.00
2019-01-06T05:53:00,52,45,30.16,6,0.00
2019-01-06T06:53:00,53,44,30.16,5,0.00
2019-01-06T07:00:00,53,44,30.13,5,NA
2019-01-06T07:53:00,54,44,30.17,0,0.00
2019-01-06T08:53:00,58,44,30.19,6,0.00
2019-01-06T09:53:00,62,42,30.20,5,0.00
2019-01-06T10:00:00,62,42,30.17,5,NA
2019-01-06T10:53:00,66,41,30.20,5,0.00
2019-01-06T11:53:00,68,40,30.18,7,0.00
2019-01-06T12:53:00,70,41,30.16,6,0.00
2019-01-06T13:00:00,70,41,30.13,6,NA
2019-01-06T13:53:00,71,41,30.13,5,0.00
2019-01-06T14:53:00,72,40,30.11,5,0.00
2019-01-06T15:53:00,72,43,30.12,7,0.00
2019-01-06T16:00:00,72,43,30.09,7,NA
2019-01-06T16:53:00,71,41,30.14,5,0.00
2019-01-06T17:53:00,64,43,30.15,7,0.00
2019-01-06T18:53:00,61,44,30.16,3,0.00
2019-01-06T19:00:00,61,44,30.13,3,NA
2019-01-06T19:53:00,60,46,30.18,7,0.00
2019-01-06T20:53:00,58,46,30.19,5,0.00
2019-01-06T21:53:00,57,47,30.20,7,0.00
2019-01-06T22:00:00,57,47,30.17,7,NA
2019-01-06T22:53:00,56,48,30.20,5,0.00
2019-01-06T23:53:00,56,48,30.19,5,0.00
2019-01-07T00:53:00,55,48,30.19,5,0.00
2019-01-07T01:00:00,55,48,30.16,5,NA
2019-01-07T01:53:00,55,48,30.18,5,0.00
2019-01-07T02:53:00,55,50,30.18,6,0.00
2019-01-07T03:53:00,55,50,30.18,3,0.00
2019-01-07T04:00:00,55,50,30.15,3,NA
2019-01-07T04:53:00,55,51,30.19,5,0.00
2019-01-07T05:53:00,55,51,30.20,5,0.00
2019-01-07T06:53:00,56,52,30.20,6,0.00
2019-01-07T07:00:00,56,52,30.17,6,NA
2019-01-07T07:53:00,57,53,30.22,3,0.00
2019-01-07T08:53:00,61,55,30.24,3,0.00
2019-01-07T09:53:00,67,57,30.27,5,0.00
2019-01-07T10:00:00,67,57,30.24,5,NA
2019-01-07T10:53:00,72,59,30.26,6,0.00
2019-01-07T11:53:00,74,57,30.22,6,0.00
2019-01-07T12:53:00,76,56,30.19,7,0.00
2019-01-07T13:00:00,76,56,30.16,7,NA
2019-01-07T13:53:00,77,56,30.17,5,0.00
2019-01-07T14:53:00,77,56,30.16,8,0.00
2019-01-07T15:53:00,78,56,30.16,5,0.00
2019-01-07T16:00:00,78,56,30.13,5,NA
2019-01-07T16:53:00,75,58,30.16,6,0.00
2019-01-07T17:53:00,71,59,30.16,0,0.00
2019-01-07T18:53:00,70,58,30.17,5,0.00
2019-01-07T19:00:00,70,58,30.14,5,NA
2019-01-07T19:53:00,67,58,30.19,9,0.00
2019-01-07T20:53:00,67,57,30.19,6,0.00
2019-01-07T21:53:00,66,56,30.20,6,0.00
2019-01-07T22:00:00,66,56,30.17,6,NA
2019-01-07T22:53:00,64,56,30.20,3,0.00
2019-01-07T23:53:00,63,56,30.20,7,0.00
2019-01-08T00:53:00,63,56,30.18,0,0.00
2019-01-08T01:00:00,63,56,30.15,0,NA
2019-01-08T01:53:00,60,56,30.19,0,0.00
2019-01-08T02:53:00,59,56,30.17,0,0.00
2019-01-08T03:53:00,57,55,30.17,0,0.00
2019-01-08T04:00:00,57,55,30.14,0,NA
2019-01-08T04:53:00,61,57,30.16,0,0.00
2019-01-08T05:53:00,59,56,30.18,0,0.00
2019-01-08T06:53:00,59,56,30.20,0,0.00
2019-01-08T07:00:00,59,56,30.17,0,NA
2019-01-08T07:53:00,61,57,30.21,0,0.00
2019-01-08T08:53:00,65,59,30.23,0,0.00
2019-01-08T09:53:00,70,60,30.24,0,0.00
2019-01-08T10:00:00,70,60,30.21,0,NA
2019-01-08T10:53:00,73,60,30.23,3,0.00
2019-01-08T11:53:00,72,59,30.21,3,0.00
2019-01-08T12:53:00,74,59,30.18,6,0.00
2019-01-08T13:00:00,74,59,30.15,6,NA
2019-01-08T13:53:00,75,61,30.16,3,0.00
2019-01-08T14:53:00,76,61,30.14,9,0.00
2019-01-08T15:53:00,74,59,30.15,7,0.00
2019-01-08T16:00:00,74,59,30.12,7,NA
2019-01-08T16:53:00,73,59,30.14,7,0.00
2019-01-08T17:53:00,70,58,30.14,6,0.00
2019-01-08T18:53:00,68,58,30.15,6,0.00
2019-01-08T19:00:00,68,58,30.12,6,NA
2019-01-08T19:53:00,66,58,30.16,7,0.00
2019-01-08T20:53:00,64,58,30.16,6,0.00
2019-01-08T21:53:00,64,58,30.17,6,0.00
2019-01-08T22:00:00,64,58,30.14,6,NA
2019-01-08T22:53:00,63,59,30.16,5,0.00
2019-01-08T23:53:00,63,59,30.16,5,0.00
2019-01-09T00:53:00,62,59,30.15,6,0.00
2019-01-09T01:00:00,62,59,30.12,6,NA
2019-01-09T01:53:00,62,58,30.15,3,0.00
2019-01-09T02:53:00,61,58,30.14,3,0.00
2019-01-09T03:53:00,61,59,30.13,7,0.00
2019-01-09T04:00:00,61,59,30.10,7,NA
2019-01-09T04:53:00,60,59,30.13,5,0.00
2019-01-09T05:53:00,61,59,30.13,5,0.00
2019-01-09T06:53:00,62,59,30.13,5,0.00
2019-01-09T07:00:00,62,59,30.10,5,NA
2019-01-09T07:53:00,63,59,30.14,5,0.00
2019-01-09T08:53:00,65,61,30.16,6,0.00
2019-01-09T09:53:00,67,62,30.17,9,0.00
2019-01-09T10:00:00,67,62,30.14,9,NA
2019-01-09T10:51:00,70,61,30.16,13,NA
2019-01-09T10:53:00,70,60,30.16,14,0.00
2019-01-09T11:06:00,70,59,30.16,9,NA
2019-01-09T11:53:00,72,55,30.13,11,0.00
2019-01-09T12:53:00,72,52,30.09,9,0.00
2019-01-09T13:00:00,72,52,30.06,9,NA
2019-01-09T13:53:00,71,50,30.08,13,0.00
2019-01-09T14:53:00,70,46,30.07,15,0.00
2019-01-09T15:53:00,69,37,30.07,10,0.00
2019-01-09T16:00:00,69,37,30.04,10,NA
2019-01-09T16:53:00,65,42,30.07,10,0.00
2019-01-09T17:53:00,61,46,30.08,7,0.00
2019-01-09T18:53:00,58,45,30.09,8,0.00
2019-01-09T19:00:00,58,45,30.06,8,NA
2019-01-09T19:53:00,59,46,30.09,9,0.00
2019-01-09T20:53:00,58,45,30.09,6,0.00
2019-01-09T21:53:00,55,43,30.10,8,0.00
2019-01-09T22:00:00,55,43,30.07,8,NA
2019-01-09T22:53:00,54,43,30.10,5,0.00
2019-01-09T23:53:00,53,41,30.10,6,0.00
2019-01-10T00:53:00,52,39,30.10,3,0.00
2019-01-10T01:00:00,52,39,30.07,3,NA
2019-01-10T01:53:00,51,39,30.11,3,0.00
2019-01-10T02:53:00,51,37,30.11,7,0.00
2019-01-10T03:53:00,49,34,30.10,8,0.00
2019-01-10T04:00:00,49,34,30.07,8,NA
2019-01-10T04:53:00,49,31,30.10,8,0.00
2019-01-10T05:53:00,48,30,30.11,7,0.00
2019-01-10T06:53:00,47,26,30.13,9,0.00
2019-01-10T07:00:00,47,26,30.10,9,NA
2019-01-10T07:53:00,48,23,30.14,9,0.00
2019-01-10T08:53:00,49,24,30.17,11,0.00
2019-01-10T09:53:00,51,26,30.17,10,0.00
2019-01-10T10:00:00,51,26,30.14,10,NA
2019-01-10T10:53:00,53,25,30.16,13,0.00
2019-01-10T11:53:00,56,26,30.13,8,0.00
2019-01-10T12:53:00,58,25,30.09,5,0.00
2019-01-10T13:00:00,58,25,30.06,5,NA
2019-01-10T13:53:00,58,33,30.06,9,0.00
2019-01-10T14:53:00,61,25,30.07,11,0.00
2019-01-10T15:53:00,61,29,30.07,8,0.00
2019-01-10T16:00:00,61,29,30.04,8,NA
2019-01-10T16:53:00,58,31,30.08,7,0.00
2019-01-10T17:53:00,56,34,30.10,7,0.00
2019-01-10T18:53:00,52,36,30.12,7,0.00
2019-01-10T19:00:00,52,36,30.09,7,NA
2019-01-10T19:53:00,51,38,30.13,7,0.00
2019-01-10T20:53:00,50,39,30.14,6,0.00
2019-01-10T21:53:00,51,37,30.15,3,0.00
2019-01-10T22:00:00,51,37,30.12,3,NA
2019-01-10T22:53:00,50,37,30.15,6,0.00
2019-01-10T23:53:00,49,38,30.15,7,0.00
2019-01-11T00:53:00,48,39,30.14,6,0.00
2019-01-11T01:00:00,48,39,30.11,6,NA
2019-01-11T01:53:00,47,38,30.15,6,0.00
2019-01-11T02:53:00,47,39,30.14,7,0.00
2019-01-11T03:53:00,46,40,30.14,6,0.00
2019-01-11T04:00:00,46,40,30.11,6,NA
2019-01-11T04:53:00,46,39,30.15,6,0.00
2019-01-11T05:53:00,46,38,30.16,6,0.00
2019-01-11T06:53:00,48,36,30.18,7,0.00
2019-01-11T07:00:00,48,36,30.15,7,NA
2019-01-11T07:53:00,49,37,30.19,9,0.00
2019-01-11T08:53:00,53,40,30.20,8,0.00
2019-01-11T09:53:00,56,42,30.21,8,0.00
2019-01-11T10:00:00,56,42,30.18,8,NA
2019-01-11T10:53:00,62,45,30.21,8,0.00
2019-01-11T11:53:00,65,48,30.17,5,0.00
2019-01-11T12:53:00,68,50,30.14,9,0.00
2019-01-11T13:00:00,68,50,30.11,9,NA
2019-01-11T13:53:00,70,51,30.13,6,0.00
2019-01-11T14:53:00,73,51,30.13,9,0.00
2019-01-11T15:53:00,73,51,30.12,7,0.00
2019-01-11T16:00:00,73,51,30.09,7,NA
2019-01-11T16:53:00,73,50,30.13,6,0.00
2019-01-11T17:53:00,71,51,30.14,5,0.00
2019-01-11T18:53:00,69,51,30.16,7,0.00
2019-01-11T19:00:00,69,51,30.13,7,NA
2019-01-11T19:53:00,67,51,30.17,6,0.00
2019-01-11T20:53:00,66,51,30.18,6,0.00
2019-01-11T21:53:00,64,51,30.19,6,0.00
2019-01-11T22:00:00,64,51,30.16,6,NA
2019-01-11T22:53:00,63,51,30.18,7,0.00
2019-01-11T23:53:00,61,51,30.17,6,0.00
2019-01-12T00:53:00,60,51,30.17,5,0.00
2019-01-12T01:00:00,60,51,30.14,5,NA
2019-01-12T01:53:00,58,51,30.18,5,0.00
2019-01-12T02:53:00,57,51,30.18,6,0.00
2019-01-12T03:53:00,57,51,30.18,3,0.00
2019-01-12T04:00:00,57,51,30.15,3,NA
2019-01-12T04:53:00,56,50,30.17,5,0.00
2019-01-12T05:53:00,56,51,30.17,7,0.00
2019-01-12T06:53:00,56,51,30.19,5,0.00
2019-01-12T07:00:00,56,51,30.16,5,NA
2019-01-12T07:53:00,56,51,30.20,3,0.00
2019-01-12T08:53:00,61,53,30.21,5,0.00
2019-01-12T09:53:00,68,54,30.23,7,0.00
2019-01-12T10:00:00,68,54,30.20,7,NA
2019-01-12T10:53:00,71,55,30.23,9,0.00
2019-01-12T11:53:00,74,54,30.21,10,0.00
2019-01-12T12:53:00,75,55,30.18,7,0.00
2019-01-12T13:00:00,75,55,30.15,7,NA
2019-01-12T13:53:00,76,55,30.16,6,0.00
2019-01-12T14:53:00,77,55,30.14,7,0.00
2019-01-12T15:53:00,76,55,30.14,6,0.00
2019-01-12T16:00:00,76,55,30.11,6,NA
2019-01-12T16:53:00,73,58,30.15,5,0.00
2019-01-12T17:53:00,71,57,30.16,3,0.00
2019-01-12T18:53:00,69,58,30.17,0,T
2019-01-12T19:00:00,69,58,30.14,0,NA
2019-01-12T19:53:00,71,58,30.18,0,0.02
2019-01-12T20:53:00,69,58,30.18,0,0.00
2019-01-12T21:53:00,65,58,30.18,0,0.00
2019-01-12T22:00:00,65,58,30.15,0,NA
2019-01-12T22:53:00,67,58,30.18,0,0.00
2019-01-12T23:53:00,67,59,30.16,5,0.00
2019-01-13T00:53:00,67,59,30.13,7,0.00
2019-01-13T01:00:00,67,59,30.10,7,NA
2019-01-13T01:53:00,66,59,30.12,8,0.00
2019-01-13T02:53:00,65,60,30.13,0,0.00
2019-01-13T03:53:00,62,59,30.14,0,0.00
2019-01-13T04:00:00,62,59,30.11,0,NA
2019-01-13T04:53:00,63,59,30.12,3,0.00
2019-01-13T05:53:00,61,58,30.13,0,0.00
2019-01-13T06:53:00,63,59,30.14,0,0.00
2019-01-13T07:00:00,63,59,30.11,0,NA
2019-01-13T07:53:00,64,60,30.14,5,0.00
2019-01-13T08:53:00,67,61,30.16,7,0.00
2019-01-13T09:53:00,70,63,30.16,9,0.00
2019-01-13T10:00:00,70,63,30.13,9,NA
2019-01-13T10:53:00,71,63,30.17,10,0.00
2019-01-13T11:53:00,74,64,30.15,11,0.00
2019-01-13T12:53:00,73,64,30.12,10,0.00
2019-01-13T13:00:00,73,64,30.09,10,NA
2019-01-13T13:53:00,75,64,30.10,8,0.00
2019-01-13T14:53:00,73,64,30.10,7,0.00
2019-01-13T15:53:00,73,65,30.10,7,0.00
2019-01-13T16:00:00,73,65,30.07,7,NA
2019-01-13T16:53:00,71,66,30.10,7,0.00
2019-01-13T17:53:00,70,67,30.11,7,T
2019-01-13T18:09:00,70,67,30.11,6,0.02
2019-01-13T18:38:00,69,66,30.12,6,0.03
2019-01-13T18:53:00,69,66,30.13,5,0.03
2019-01-13T19:00:00,69,66,30.10,5,NA
2019-01-13T19:00:00,69,66,30.13,5,NA
2019-01-13T19:53:00,68,65,30.14,3,0.00
2019-01-13T20:49:00,64,63,30.15,3,NA
2019-01-13T20:53:00,65,64,30.15,3,0.00
2019-01-13T21:01:00,66,64,30.15,0,NA
2019-01-13T21:50:00,64,63,30.16,8,NA
2019-01-13T21:53:00,65,63,30.16,8,0.00
2019-01-13T22:00:00,65,63,30.13,8,NA
2019-01-13T22:04:00,64,62,30.17,8,NA
2019-01-13T22:42:00,63,61,30.17,7,NA
2019-01-13T22:53:00,63,61,30.17,7,0.00
2019-01-13T23:53:00,62,60,30.16,5,0.00
2019-01-14T00:53:00,61,59,30.15,6,0.00
2019-01-14T01:00:00,61,59,30.12,6,NA
2019-01-14T01:53:00,60,57,30.15,3,0.00
2019-01-14T02:53:00,59,56,30.15,3,0.00
2019-01-14T03:53:00,58,55,30.15,3,0.00
2019-01-14T04:00:00,58,55,30.12,3,NA
2019-01-14T04:53:00,57,54,30.15,3,0.00
2019-01-14T05:51:00,55,54,30.15,5,NA
2019-01-14T05:53:00,56,54,30.15,6,0.00
2019-01-14T06:36:00,57,54,30.17,7,NA
2019-01-14T06:53:00,57,54,30.17,6,0.00
2019-01-14T07:00:00,57,54,30.14,6,NA
2019-01-14T07:53:00,58,53,30.18,5,0.00
2019-01-14T08:32:00,59,54,30.20,5,NA
2019-01-14T08:41:00,60,54,30.20,7,NA
2019-01-14T08:53:00,62,55,30.20,6,0.00
2019-01-14T09:04:00,61,56,30.20,8,NA
2019-01-14T09:53:00,61,56,30.23,9,0.00
2019-01-14T10:00:00,61,56,30.20,9,NA
2019-01-14T10:44:00,63,55,30.22,6,NA
2019-01-14T10:51:00,64,54,30.22,5,NA
2019-01-14T10:53:00,65,53,30.22,6,0.00
2019-01-14T11:53:00,64,53,30.21,10,0.00
2019-01-14T12:53:00,64,51,30.19,8,0.00
2019-01-14T13:00:00,64,51,30.16,8,NA
2019-01-14T13:51:00,66,52,30.16,9,NA
2019-01-14T13:53:00,66,52,30.16,10,0.00
2019-01-14T14:53:00,65,50,30.15,10,0.00
2019-01-14T15:53:00,65,50,30.15,10,0.00
2019-01-14T16:00:00,65,50,30.12,10,NA
2019-01-14T16:53:00,62,49,30.14,9,0.00
2019-01-14T17:53:00,58,48,30.16,11,0.00
2019-01-14T18:53:00,57,47,30.18,7,0.00
2019-01-14T19:00:00,57,47,30.15,7,NA
2019-01-14T19:53:00,54,46,30.18,6,0.00
2019-01-14T20:53:00,53,47,30.18,6,0.00
2019-01-14T21:53:00,53,47,30.19,5,0.00
2019-01-14T22:00:00,53,47,30.16,5,NA
2019-01-14T22:53:00,51,47,30.19,3,0.00
2019-01-14T23:53:00,53,46,30.19,8,0.00
2019-01-15T00:53:00,52,44,30.18,7,0.00
2019-01-15T01:00:00,52,44,30.15,7,NA
2019-01-15T01:53:00,52,43,30.19,9,0.00
2019-01-15T02:53:00,52,43,30.18,7,0.00
2019-01-15T03:53:00,51,43,30.19,9,0.00
2019-01-15T04:00:00,51,43,30.16,9,NA
2019-01-15T04:35:00,51,43,30.19,7,NA
2019-01-15T04:53:00,52,43,30.19,7,0.00
2019-01-15T05:53:00,52,43,30.19,5,0.00
2019-01-15T06:53:00,52,43,30.20,6,0.00
2019-01-15T07:00:00,52,43,30.17,6,NA
2019-01-15T07:53:00,52,43,30.22,7,0.00
2019-01-15T08:53:00,52,42,30.22,8,0.00
2019-01-15T09:53:00,53,42,30.25,6,0.00
2019-01-15T10:00:00,53,42,30.22,6,NA
2019-01-15T10:53:00,54,41,30.26,5,0.00
2019-01-15T11:53:00,55,42,30.24,8,0.00
2019-01-15T12:48:00,57,43,30.21,9,NA
2019-01-15T12:53:00,56,41,30.21,9,0.00
2019-01-15T13:00:00,56,41,30.18,9,NA
2019-01-15T13:53:00,59,41,30.18,9,0.00
2019-01-15T14:53:00,60,41,30.17,7,0.00
