DATE,HourlyDryBulbTemperature,HourlyDewPointTemperature,HourlyStationPressure,HourlyWindSpeed,HourlyPrecipitation
2020-01-03T18:53:00,77,68,30.01,9,0.00
2020-01-03T19:00:00,77,68,29.98,9,NA
2020-01-03T19:53:00,77,68,30.03,10,0.00
2020-01-03T20:53:00,75,69,30.04,10,0.00
2020-01-03T21:53:00,74,69,30.06,9,0.00
2020-01-03T22:00:00,74,69,30.03,9,NA
2020-01-03T22:53:00,74,70,30.05,13,0.00
2020-01-03T23:53:00,74,69,30.03,11,0.00
2020-01-04T00:53:00,73,69,30.01,9,0.00
2020-01-04T01:00:00,73,69,29.98,9,NA
2020-01-04T01:53:00,73,69,30.00,8,0.00
2020-01-04T02:53:00,73,69,29.99,8,0.00
2020-01-04T03:53:00,73,70,29.99,9,0.00
2020-01-04T04:00:00,73,70,29.96,9,NA
2020-01-04T04:53:00,73,70,29.99,11,0.00
2020-01-04T05:53:00,72,70,29.99,11,0.00
2020-01-04T06:53:00,72,70,29.99,11,0.00
2020-01-04T07:00:00,72,70,29.96,11,NA
2020-01-04T07:39:00,73,70,30.00,14,NA
2020-01-04T07:53:00,74,70,30.01,14,0.00
2020-01-04T08:26:00,73,70,30.02,11,NA
2020-01-04T08:53:00,74,70,30.03,13,0.00
2020-01-04T09:51:00,73,70,30.04,16,NA
2020-01-04T09:53:00,74,71,30.04,15,0.00
2020-01-04T10:00:00,74,71,30.01,15,NA
2020-01-04T10:14:00,74,71,30.04,16,NA
2020-01-04T10:37:00,74,71,30.06,17,NA
2020-01-04T10:53:00,73,71,30.05,20,NA
2020-01-04T11:11:00,71,69,30.05,16,NA
2020-01-04T11:29:00,71,69,30.03,14,NA
2020-01-04T11:51:00,70,68,30.02,14,NA
2020-01-04T11:53:00,70,68,30.02,14,0.07
2020-01-04T12:51:00,70,68,30.01,14,NA
2020-01-04T12:53:00,70,68,30.01,14,0.08
2020-01-04T13:00:00,70,68,29.98,14,NA
2020-01-04T13:05:00,70,68,30.01,10,0.01
2020-01-04T13:38:00,70,68,30.02,NA,0.02
2020-01-04T13:51:00,66,63,30.01,20,NA
2020-01-04T13:53:00,67,63,30.01,20,0.01
2020-01-04T14:42:00,67,60,30.01,14,NA
2020-01-04T14:53:00,68,60,30.02,11,0.00
2020-01-04T15:53:00,69,59,30.04,9,0.00
2020-01-04T16:00:00,69,59,30.01,9,NA
2020-01-04T16:53:00,67,59,30.06,11,0.00
2020-01-04T17:53:00,66,57,30.08,9,0.00
2020-01-04T18:49:00,66,57,30.10,7,NA
2020-01-04T18:53:00,66,57,30.10,7,T
2020-01-04T19:00:00,66,57,30.07,7,NA
2020-01-04T19:20:00,65,57,30.12,11,T
2020-01-04T19:38:00,65,56,30.12,11,T
2020-01-04T19:53:00,65,56,30.13,11,T
2020-01-04T20:53:00,64,55,30.15,13,0.00
2020-01-04T21:53:00,64,55,30.18,16,0.00
2020-01-04T22:00:00,64,55,30.15,16,NA
2020-01-04T22:53:00,66,55,30.20,20,0.00
2020-01-04T23:53:00,60,42,30.21,11,0.00
2020-01-05T00:53:00,59,40,30.22,13,0.00
2020-01-05T01:00:00,59,40,30.19,13,NA
2020-01-05T01:53:00,59,40,30.24,11,0.00
2020-01-05T02:53:00,59,40,30.25,20,0.00
2020-01-05T03:53:00,54,33,30.26,13,0.00
2020-01-05T04:00:00,54,33,30.23,13,NA
2020-01-05T04:53:00,52,34,30.28,13,0.00
2020-01-05T05:53:00,51,34,30.29,8,0.00
2020-01-05T06:53:00,50,34,30.31,10,0.00
2020-01-05T07:00:00,50,34,30.28,10,NA
2020-01-05T07:53:00,50,34,30.33,10,0.00
2020-01-05T08:53:00,50,34,30.35,13,0.00
2020-01-05T09:53:00,53,30,30.37,10,0.00
2020-01-05T10:00:00,53,30,30.34,10,NA
2020-01-05T10:53:00,56,31,30.36,10,0.00
2020-01-05T11:53:00,58,31,30.33,9,0.00
2020-01-05T12:53:00,60,34,30.29,11,0.00
2020-01-05T13:00:00,60,34,30.26,11,NA
2020-01-05T13:53:00,62,33,30.26,9,0.00
2020-01-05T14:53:00,67,26,30.24,8,0.00
2020-01-05T15:53:00,66,23,30.25,8,0.00
2020-01-05T16:00:00,66,23,30.22,8,NA
2020-01-05T16:53:00,66,26,30.25,6,0.00
2020-01-05T17:53:00,64,36,30.27,9,0.00
2020-01-05T18:53:00,61,37,30.28,6,0.00
2020-01-05T19:00:00,61,37,30.25,6,NA
2020-01-05T19:53:00,60,37,30.29,13,0.00
2020-01-05T20:53:00,56,37,30.30,9,0.00
2020-01-05T21:53:00,57,37,30.30,10,0.00
2020-01-05T22:00:00,57,37,30.27,10,NA
2020-01-05T22:53:00,55,37,30.29,8,0.00
2020-01-05T23:53:00,55,37,30.28,9,0.00
2020-01-06T00:53:00,55,37,30.27,9,NA
2020-01-06T01:00:00,55,37,30.24,9,NA
2020-01-06T01:53:00,55,37,30.26,9,NA
2020-01-06T02:53:00,55,37,30.25,9,NA
2020-01-06T03:53:00,55,37,30.24,8,NA
2020-01-06T04:00:00,55,37,30.21,8,NA
2020-01-06T04:53:00,55,37,30.23,9,NA
2020-01-06T05:53:00,50,37,30.24,NA,NA
2020-01-06T06:53:00,49,37,30.25,9,NA
2020-01-06T07:00:00,49,37,30.22,9,NA
2020-01-06T07:53:00,52,36,30.26,10,NA
2020-01-06T08:53:00,56,37,30.29,6,NA
2020-01-06T09:53:00,60,35,30.30,6,NA
2020-01-06T10:00:00,60,35,30.27,6,NA
2020-01-06T10:53:00,61,36,30.30,6,NA
2020-01-06T11:53:00,64,34,30.27,6,NA
2020-01-06T12:53:00,67,32,30.22,8,NA
2020-01-06T13:00:00,67,32,30.19,8,NA
2020-01-06T13:53:00,68,37,30.20,6,NA
2020-01-06T14:53:00,66,36,30.20,8,NA
2020-01-06T16:00:00,50,36,30.15,7,NA
2020-01-06T16:53:00,64,39,30.19,7,NA
2020-01-06T17:53:00,64,45,30.19,8,NA
2020-01-06T18:53:00,63,28,30.20,6,NA
2020-01-06T19:00:00,63,28,30.17,6,NA
2020-01-06T19:53:00,59,28,30.20,3,NA
2020-01-06T20:53:00,59,28,30.20,6,NA
2020-01-06T21:53:00,61,39,30.20,3,NA
2020-01-06T22:00:00,61,39,30.17,3,NA
2020-01-06T22:53:00,57,37,30.19,5,NA
2020-01-06T23:53:00,55,41,30.18,9,NA
2020-01-07T00:53:00,52,43,30.18,8,0.00
2020-01-07T01:00:00,52,43,30.15,8,NA
2020-01-07T01:53:00,52,43,30.18,7,0.00
2020-01-07T02:53:00,50,43,30.18,6,0.00
2020-01-07T03:53:00,50,45,30.18,0,0.00
2020-01-07T04:00:00,50,45,30.15,0,NA
2020-01-07T04:53:00,48,43,30.18,0,0.00
2020-01-07T05:53:00,48,43,30.20,9,0.00
2020-01-07T06:53:00,50,45,30.21,8,0.00
2020-01-07T07:00:00,50,45,30.18,8,NA
2020-01-07T07:53:00,50,43,30.22,8,0.00
2020-01-07T08:53:00,59,43,30.23,0,0.00
2020-01-07T09:53:00,64,45,30.24,0,0.00
2020-01-07T10:53:00,66,50,30.24,0,0.00
2020-01-07T11:53:00,67,45,30.20,5,0.00
2020-01-07T12:53:00,70,55,30.18,6,0.00
2020-01-07T13:00:00,70,55,30.15,6,NA
2020-01-07T13:53:00,70,52,30.14,7,0.00
2020-01-07T14:53:00,72,53,30.13,10,0.00
2020-01-07T15:53:00,72,53,30.14,11,0.00
2020-01-07T16:00:00,72,54,30.11,11,NA
2020-01-07T16:53:00,69,54,30.16,8,0.00
2020-01-07T17:53:00,66,52,30.18,6,0.00
2020-01-07T18:53:00,65,53,30.20,5,0.00
2020-01-07T19:00:00,64,54,30.17,5,NA
2020-01-07T19:53:00,64,55,30.22,0,0.00
2020-01-07T20:53:00,64,56,30.23,5,0.00
2020-01-07T21:53:00,64,57,30.25,6,0.00
2020-01-07T22:00:00,64,57,30.22,NA,NA
2020-01-07T22:53:00,63,57,30.27,6,0.00
2020-01-07T23:53:00,60,55,30.28,7,0.00
2020-01-08T00:53:00,58,52,30.29,8,0.00
2020-01-08T01:53:00,57,46,30.30,8,0.00
2020-01-08T02:53:00,55,44,30.30,9,0.00
2020-01-08T03:53:00,54,42,30.30,8,NA
2020-01-08T04:00:00,54,43,30.27,8,NA
2020-01-08T04:53:00,53,39,30.31,6,0.00
2020-01-08T05:53:00,52,37,30.33,6,0.00
2020-01-08T06:53:00,52,34,30.34,9,0.00
2020-01-08T07:00:00,52,34,30.31,9,NA
2020-01-08T07:53:00,51,34,30.36,8,0.00
2020-01-08T08:53:00,53,34,30.38,7,0.00
2020-01-08T09:53:00,57,32,30.41,9,0.00
2020-01-08T10:00:00,57,32,30.38,9,NA
2020-01-08T10:53:00,61,31,30.41,8,0.00
2020-01-08T11:53:00,63,31,30.39,11,0.00
2020-01-08T12:53:00,66,32,30.37,6,0.00
2020-01-08T13:00:00,66,32,30.34,6,NA
2020-01-08T13:53:00,67,31,30.35,7,0.00
2020-01-08T14:53:00,68,31,30.34,7,0.00
2020-01-08T15:53:00,68,31,30.35,7,0.00
2020-01-08T16:00:00,68,31,30.32,7,NA
2020-01-08T16:53:00,67,31,30.36,9,0.00
2020-01-08T17:53:00,63,32,30.37,5,0.00
2020-01-08T18:53:00,61,33,30.39,5,0.00
2020-01-08T19:00:00,61,33,30.36,5,NA
2020-01-08T19:53:00,59,33,30.39,7,0.00
2020-01-08T20:53:00,59,33,30.40,7,0.00
2020-01-08T21:53:00,57,36,30.42,6,0.00
2020-01-08T22:00:00,57,36,30.39,6,NA
2020-01-08T22:53:00,55,35,30.43,7,0.00
2020-01-08T23:53:00,54,37,30.42,7,0.00
2020-01-09T00:53:00,53,39,30.41,7,0.00
2020-01-09T01:00:00,53,39,30.38,7,NA
2020-01-09T01:53:00,52,40,30.40,7,0.00
2020-01-09T02:53:00,52,41,30.41,6,0.00
2020-01-09T03:53:00,53,43,30.41,7,0.00
2020-01-09T04:00:00,53,43,30.38,7,NA
2020-01-09T04:53:00,55,45,30.39,6,0.00
2020-01-09T05:53:00,56,46,30.39,5,0.00
2020-01-09T06:53:00,57,47,30.40,3,0.00
2020-01-09T07:00:00,57,47,30.37,3,NA
2020-01-09T07:53:00,58,48,30.41,3,0.00
2020-01-09T08:53:00,61,50,30.42,0,0.00
2020-01-09T09:53:00,66,51,30.43,6,0.00
2020-01-09T10:00:00,66,51,30.40,6,NA
2020-01-09T10:53:00,71,53,30.42,10,0.00
2020-01-09T11:53:00,74,54,30.39,10,0.00
2020-01-09T12:53:00,75,55,30.37,15,0.00
2020-01-09T13:00:00,75,55,30.34,15,NA
2020-01-09T13:53:00,75,54,30.35,11,0.00
2020-01-09T14:53:00,78,52,30.33,20,0.00
2020-01-09T15:53:00,77,52,30.33,21,0.00
2020-01-09T16:00:00,77,52,30.30,21,NA
2020-01-09T16:53:00,76,53,30.33,16,0.00
2020-01-09T17:53:00,74,54,30.34,15,0.00
2020-01-09T18:53:00,72,55,30.36,11,0.00
2020-01-09T19:00:00,72,55,30.33,11,NA
2020-01-09T19:53:00,71,55,30.38,8,0.00
2020-01-09T20:53:00,70,55,30.38,14,0.00
2020-01-09T21:53:00,68,56,30.39,11,0.00
2020-01-09T22:00:00,68,56,30.36,11,NA
2020-01-09T22:53:00,67,56,30.38,13,0.00
2020-01-09T23:53:00,68,56,30.36,NA,0.00
2020-01-10T00:53:00,67,56,30.34,15,0.00
2020-01-10T01:00:00,67,56,30.31,15,NA
2020-01-10T01:53:00,67,56,30.34,15,0.00
2020-01-10T02:53:00,66,55,30.32,14,0.00
2020-01-10T03:53:00,67,55,30.31,14,0.00
2020-01-10T04:00:00,67,55,30.28,14,NA
2020-01-10T04:53:00,67,56,30.30,NA,0.00
2020-01-10T05:53:00,67,56,30.30,16,0.00
2020-01-10T06:53:00,67,57,30.30,9,0.00
2020-01-10T07:00:00,67,57,30.27,9,NA
2020-01-10T07:53:00,68,57,30.31,14,0.00
2020-01-10T08:53:00,70,59,30.32,13,0.00
2020-01-10T09:53:00,74,60,30.34,18,0.00
2020-01-10T10:00:00,74,60,30.31,18,NA
2020-01-10T10:53:00,77,61,30.34,16,0.00
2020-01-10T11:53:00,79,62,30.31,15,0.00
2020-01-10T12:53:00,81,62,30.27,15,0.00
2020-01-10T13:00:00,81,62,30.24,15,NA
2020-01-10T13:53:00,82,63,30.25,17,0.00
2020-01-10T14:53:00,81,62,30.24,15,0.00
2020-01-10T15:53:00,81,62,30.23,11,0.00
2020-01-10T16:00:00,81,62,30.20,11,NA
2020-01-10T16:53:00,80,62,30.25,17,0.00
2020-01-10T17:53:00,78,62,30.26,17,0.00
2020-01-10T18:53:00,76,62,30.27,13,0.00
2020-01-10T19:00:00,76,62,30.24,13,NA
2020-01-10T19:53:00,75,62,30.28,11,0.00
2020-01-10T20:53:00,74,62,30.28,18,0.00
2020-01-10T21:53:00,73,63,30.28,7,0.00
2020-01-10T22:00:00,73,63,30.25,7,NA
2020-01-10T22:53:00,73,63,30.27,8,0.00
2020-01-10T23:53:00,73,64,30.26,11,0.00
2020-01-11T00:53:00,73,64,30.25,13,0.00
2020-01-11T01:00:00,73,64,30.22,13,NA
2020-01-11T01:53:00,72,64,30.22,17,0.00
2020-01-11T02:53:00,72,65,30.21,16,0.00
2020-01-11T03:53:00,72,66,30.20,NA,0.00
2020-01-11T04:00:00,72,66,30.17,0,NA
2020-01-11T04:00:00,72,66,30.20,11,NA
2020-01-11T04:53:00,73,66,30.20,11,0.00
2020-01-11T05:53:00,72,67,30.20,NA,0.00
2020-01-11T06:29:00,72,67,30.19,NA,NA
2020-01-11T06:53:00,72,67,30.19,16,0.00
2020-01-11T07:53:00,72,67,30.20,15,0.00
2020-01-11T08:53:00,74,68,30.20,17,0.00
2020-01-11T09:53:00,76,68,30.22,17,0.00
2020-01-11T10:53:00,77,68,30.21,15,0.00
2020-01-11T11:51:00,81,66,30.20,15,NA
2020-01-11T11:53:00,80,67,30.20,15,0.00
2020-01-11T12:53:00,82,66,30.17,20,0.00
2020-01-11T13:00:00,82,66,30.14,20,NA
2020-01-11T13:53:00,83,65,30.14,11,0.00
2020-01-11T14:53:00,84,66,30.13,10,0.00
2020-01-11T15:53:00,80,66,30.14,10,0.00
2020-01-11T16:00:00,80,66,30.11,10,NA
2020-01-11T16:53:00,77,66,30.15,9,0.00
2020-01-11T17:53:00,75,66,30.16,16,0.00
2020-01-11T18:53:00,74,66,30.17,9,0.00
2020-01-11T19:00:00,74,66,30.14,9,NA
2020-01-11T19:53:00,74,66,30.18,7,0.00
2020-01-11T20:53:00,70,65,30.22,6,0.00
2020-01-11T21:53:00,71,66,30.24,3,0.00
2020-01-11T22:00:00,71,66,30.21,3,NA
2020-01-11T22:53:00,72,66,30.24,3,0.00
2020-01-12T00:53:00,72,66,30.22,6,0.00
2020-01-12T01:00:00,72,66,30.19,6,NA
2020-01-12T01:53:00,72,66,30.21,5,0.00
2020-01-12T02:26:00,71,66,30.21,6,NA
2020-01-12T02:51:00,72,66,30.21,5,NA
2020-01-12T02:53:00,71,66,30.21,5,0.00
2020-01-12T03:37:00,71,67,30.21,7,NA
2020-01-12T04:53:00,69,67,30.22,6,0.00
2020-01-12T05:53:00,69,68,30.23,7,0.00
2020-01-12T06:23:00,69,68,30.23,8,NA
2020-01-12T06:53:00,69,68,30.24,7,0.00
2020-01-12T07:00:00,69,68,30.21,7,NA
2020-01-12T07:28:00,71,68,30.26,3,NA
2020-01-12T07:51:00,72,68,30.26,6,NA
2020-01-12T07:53:00,71,68,30.26,6,0.00
2020-01-12T08:51:00,72,70,30.28,7,NA
2020-01-12T08:53:00,72,69,30.28,9,0.00
2020-01-12T09:15:00,73,69,30.28,10,NA
2020-01-12T09:53:00,75,69,30.29,9,0.00
2020-01-12T10:00:00,75,69,30.26,9,NA
2020-01-12T10:53:00,79,69,30.30,9,0.00
2020-01-12T11:53:00,80,69,30.28,6,0.00
2020-01-12T12:53:00,78,69,30.26,6,0.00
2020-01-12T13:00:00,78,69,30.23,6,NA
2020-01-12T13:53:00,81,69,30.23,5,0.00
2020-01-12T14:53:00,82,67,30.22,6,0.00
2020-01-12T15:53:00,82,66,30.21,5,0.00
2020-01-12T16:00:00,82,66,30.18,5,NA
2020-01-12T16:53:00,81,66,30.22,3,0.00
2020-01-12T17:53:00,77,65,30.23,3,0.00
2020-01-12T18:53:00,75,66,30.25,0,0.00
2020-01-12T19:00:00,75,66,30.22,0,NA
2020-01-12T19:53:00,76,67,30.27,0,0.00
2020-01-12T20:12:00,75,67,30.27,0,NA
2020-01-12T20:53:00,76,67,30.27,0,0.00
2020-01-12T21:53:00,77,67,30.29,5,0.00
2020-01-12T22:00:00,77,67,30.26,5,NA
2020-01-12T22:17:00,77,68,30.29,3,NA
2020-01-12T22:53:00,76,67,30.29,6,0.00
2020-01-12T23:53:00,74,67,30.29,6,0.00
2020-01-13T00:53:00,73,67,30.29,6,0.00
2020-01-13T01:00:00,73,67,30.26,6,NA
2020-01-13T01:53:00,73,67,30.29,6,0.00
2020-01-13T02:51:00,72,66,30.28,7,NA
2020-01-13T02:53:00,72,67,30.28,6,0.00
2020-01-13T03:53:00,72,67,30.27,6,0.00
2020-01-13T04:00:00,72,67,30.24,6,NA
2020-01-13T04:53:00,72,68,30.27,9,0.00
2020-01-13T05:36:00,71,67,30.27,7,NA
2020-01-13T05:53:00,71,67,30.27,8,0.00
2020-01-13T06:51:00,72,66,30.31,7,NA
2020-01-13T06:53:00,71,67,30.31,3,0.00
2020-01-13T07:00:00,71,67,30.28,3,NA
2020-01-13T07:53:00,71,67,30.33,7,0.00
2020-01-13T07:55:00,71,67,30.33,3,NA
2020-01-13T08:53:00,73,67,30.35,3,0.00
2020-01-13T09:53:00,76,66,30.36,6,0.00
2020-01-13T10:00:00,76,66,30.33,6,NA
2020-01-13T10:53:00,78,65,30.36,11,0.00
2020-01-13T11:53:00,80,63,30.33,8,0.00
2020-01-13T12:53:00,81,60,30.29,8,0.00
2020-01-13T13:00:00,81,60,30.26,8,NA
2020-01-13T13:53:00,82,61,30.27,8,0.00
2020-01-13T14:53:00,80,62,30.25,6,0.00
2020-01-13T15:53:00,81,62,30.25,8,0.00
2020-01-13T16:53:00,82,62,30.26,0,0.00
2020-01-13T17:53:00,81,60,30.27,3,0.00
2020-01-13T18:53:00,80,60,30.28,0,0.00
2020-01-13T19:00:00,79,61,30.26,7,NA
2020-01-13T19:53:00,78,60,30.30,5,0.00
2020-01-13T20:53:00,77,60,30.31,6,0.00
2020-01-13T21:53:00,75,62,30.32,6,0.00
2020-01-13T22:00:00,75,63,30.29,9,NA
2020-01-13T22:53:00,74,63,30.32,6,0.00
2020-01-13T23:53:00,72,64,30.31,6,0.00
2020-01-14T00:53:00,71,64,30.30,10,0.00
2020-01-14T01:00:00,71,64,30.27,10,NA
2020-01-14T01:53:00,70,64,30.29,9,0.00
2020-01-14T02:53:00,70,64,30.28,7,0.00
2020-01-14T03:53:00,70,64,30.27,6,0.00
2020-01-14T04:00:00,70,64,30.24,6,NA
2020-01-14T04:53:00,68,64,30.26,7,0.00
2020-01-14T05:53:00,68,64,30.27,8,0.00
2020-01-14T06:39:00,68,64,30.27,6,NA
2020-01-14T06:53:00,68,64,30.28,6,0.00
2020-01-14T07:00:00,68,64,30.25,6,NA
2020-01-14T07:19:00,67,64,30.28,3,NA
2020-01-14T07:53:00,68,63,30.28,5,0.00
2020-01-14T08:53:00,72,68,30.27,9,0.00
2020-01-14T09:53:00,74,68,30.27,11,0.00
2020-01-14T10:00:00,74,68,30.24,11,NA
2020-01-14T10:53:00,77,68,30.28,8,0.00
2020-01-14T11:53:00,78,68,30.26,13,0.00
2020-01-14T12:53:00,80,68,30.23,7,0.00
2020-01-14T13:00:00,80,68,30.20,7,NA
2020-01-14T13:53:00,80,69,30.20,6,0.00
2020-01-14T14:53:00,81,67,30.19,6,0.00
2020-01-14T15:53:00,81,66,30.19,6,0.00
2020-01-14T16:00:00,81,66,30.16,6,NA
2020-01-14T16:53:00,79,67,30.20,7,0.00
2020-01-14T17:53:00,77,67,30.20,6,0.00
2020-01-14T18:53:00,75,67,30.22,5,0.00
2020-01-14T19:00:00,75,67,30.19,5,NA
2020-01-14T19:53:00,73,67,30.22,6,0.00
2020-01-14T20:53:00,73,67,30.23,3,0.00
2020-01-14T21:53:00,72,67,30.23,5,0.00
2020-01-14T22:00:00,72,67,30.20,5,NA
2020-01-14T22:53:00,72,66,30.23,0,0.00
2020-01-14T23:53:00,73,67,30.23,0,0.00
2020-01-15T00:53:00,73,67,30.23,5,NA
2020-01-15T01:00:00,73,67,30.20,5,NA
2020-01-15T01:53:00,72,66,30.21,3,NA
2020-01-15T02:53:00,71,67,30.22,0,NA
2020-01-15T03:53:00,71,66,30.22,3,NA
2020-01-15T04:00:00,71,66,30.19,3,NA
2020-01-15T04:53:00,71,66,30.21,3,NA
2020-01-15T05:53:00,71,66,30.21,0,NA
2020-01-15T06:53:00,72,66,30.22,3,NA
2020-01-15T07:00:00,72,66,30.19,3,NA
2020-01-15T07:53:00,71,66,30.22,5,NA
2020-01-15T08:53:00,72,67,30.24,0,NA
2020-01-15T09:53:00,74,67,30.24,0,NA
2020-01-15T10:00:00,74,67,30.21,0,NA
2020-01-15T10:53:00,75,68,30.23,8,NA
2020-01-15T11:53:00,77,66,30.22,7,NA
2020-01-15T12:53:00,77,66,30.19,8,NA
2020-01-15T13:00:00,77,66,30.16,8,NA
2020-01-15T13:53:00,78,66,30.17,6,NA
2020-01-15T14:53:00,82,72,30.17,7,NA
2020-01-15T15:53:00,80,64,30.17,6,0.00
2020-01-15T16:00:00,80,64,30.14,6,NA
2020-01-15T16:53:00,78,65,30.17,7,0.00
2020-01-15T17:53:00,76,61,30.20,8,0.00
2020-01-15T18:53:00,73,61,30.22,7,0.00
2020-01-15T19:00:00,73,61,30.19,7,NA
2020-01-15T19:53:00,71,61,30.24,7,0.00
2020-01-15T20:53:00,70,62,30.25,6,0.00
2020-01-15T21:53:00,70,62,30.26,6,0.00
2020-01-15T22:00:00,70,62,30.23,6,NA
2020-01-15T22:53:00,69,63,30.25,3,0.00
2020-01-15T23:53:00,69,64,30.25,0,0.00
2020-01-16T00:53:00,69,64,30.24,0,0.00
2020-01-16T01:00:00,69,64,30.21,0,NA
2020-01-16T01:53:00,67,63,30.23,0,0.00
2020-01-16T02:53:00,66,63,30.24,0,0.00
2020-01-16T03:53:00,68,64,30.23,0,0.00
2020-01-16T04:00:00,68,64,30.20,0,NA
2020-01-16T04:53:00,67,63,30.23,0,0.00
2020-01-16T05:53:00,67,64,30.24,0,0.00
2020-01-16T06:53:00,65,62,30.26,0,0.00
2020-01-16T07:00:00,65,62,30.23,0,NA
