DATE,HourlyDryBulbTemperature,HourlyDewPointTemperature,HourlyStationPressure,HourlyWindSpeed,HourlyPrecipitation
2016-01-02T00:51:00,72,70,30.08,3,NA
2016-01-02T00:53:00,71,69,30.08,3,0.00
2016-01-02T01:00:00,71,69,30.05,3,NA
2016-01-02T01:53:00,71,70,30.07,6,T
2016-01-02T02:06:00,71,69,30.07,6,NA
2016-01-02T02:13:00,71,69,30.07,6,NA
2016-01-02T02:53:00,69,68,30.06,6,0.00
2016-01-02T03:53:00,68,66,30.06,9,0.00
2016-01-02T04:00:00,68,66,30.03,9,NA
2016-01-02T04:53:00,67,65,30.06,8,0.00
2016-01-02T05:53:00,63,61,30.08,10,0.00
2016-01-02T06:53:00,61,58,30.10,11,0.00
2016-01-02T07:00:00,61,58,30.07,11,NA
2016-01-02T07:43:00,59,58,30.12,8,T
2016-01-02T07:51:00,61,57,30.12,9,T
2016-01-02T07:53:00,60,58,30.12,7,T
2016-01-02T08:53:00,61,55,30.15,7,0.00
2016-01-02T09:53:00,63,56,30.16,8,T
2016-01-02T10:00:00,63,56,30.13,8,NA
2016-01-02T10:07:00,63,55,30.17,10,T
2016-01-02T10:53:00,64,55,30.16,6,0.00
2016-01-02T11:53:00,67,53,30.13,6,0.00
2016-01-02T12:53:00,69,54,30.08,6,0.00
2016-01-02T13:00:00,69,54,30.05,6,NA
2016-01-02T13:53:00,71,56,30.06,5,0.00
2016-01-02T14:53:00,70,55,30.04,0,0.00
2016-01-02T15:53:00,72,54,30.04,7,0.00
2016-01-02T16:00:00,72,54,30.01,7,NA
2016-01-02T16:53:00,72,50,30.05,7,0.00
2016-01-02T17:53:00,71,51,30.06,7,0.00
2016-01-02T18:53:00,69,54,30.05,6,0.00
2016-01-02T19:00:00,69,54,30.02,6,NA
2016-01-02T19:53:00,67,55,30.06,7,0.00
2016-01-02T20:53:00,64,56,30.06,9,0.00
2016-01-02T21:53:00,62,56,30.07,9,0.00
2016-01-02T22:00:00,62,56,30.04,9,NA
2016-01-02T22:53:00,62,55,30.11,10,0.00
2016-01-02T23:53:00,60,54,30.10,14,0.00
2016-01-03T00:53:00,60,53,30.07,11,0.00
2016-01-03T01:00:00,60,53,30.04,11,NA
2016-01-03T01:53:00,59,50,30.06,10,0.00
2016-01-03T02:53:00,58,46,30.05,8,0.00
2016-01-03T03:53:00,58,48,30.04,8,0.00
2016-01-03T04:00:00,58,48,30.01,8,NA
2016-01-03T04:53:00,58,49,30.04,9,0.00
2016-01-03T05:53:00,58,50,30.03,8,0.00
2016-01-03T06:53:00,58,50,30.06,9,0.00
2016-01-03T07:00:00,58,50,30.03,9,NA
2016-01-03T07:48:00,57,52,30.09,10,NA
2016-01-03T07:53:00,57,51,30.10,11,0.00
2016-01-03T08:23:00,56,51,30.10,13,NA
2016-01-03T08:38:00,56,51,30.10,11,T
2016-01-03T08:53:00,55,52,30.09,9,0.01
2016-01-03T09:53:00,57,53,29.99,15,T
2016-01-03T10:00:00,57,53,29.96,15,NA
2016-01-03T10:19:00,57,53,30.05,13,NA
2016-01-03T10:28:00,57,53,30.05,7,NA
2016-01-03T10:49:00,57,54,30.05,10,NA
2016-01-03T10:53:00,58,53,30.05,7,0.00
2016-01-03T11:16:00,59,53,30.06,5,NA
2016-01-03T11:53:00,60,53,30.06,8,0.00
2016-01-03T12:09:00,61,53,30.05,8,NA
2016-01-03T12:37:00,60,53,30.03,6,NA
2016-01-03T12:53:00,61,53,30.02,5,0.00
2016-01-03T13:00:00,61,53,29.99,5,NA
2016-01-03T13:53:00,61,54,30.00,8,T
2016-01-03T14:53:00,58,55,29.99,7,0.01
2016-01-03T15:17:00,58,55,30.00,9,0.01
2016-01-03T15:53:00,57,55,29.96,7,0.04
2016-01-03T16:00:00,57,55,29.93,7,NA
2016-01-03T16:00:00,57,55,29.97,6,T
2016-01-03T16:14:00,57,54,29.96,9,0.01
2016-01-03T16:51:00,57,55,29.97,7,NA
2016-01-03T16:53:00,57,55,29.97,8,0.03
2016-01-03T17:53:00,56,54,29.97,8,0.03
2016-01-03T18:11:00,57,54,29.96,6,T
2016-01-03T18:53:00,56,54,30.00,8,0.01
2016-01-03T19:00:00,56,54,29.97,8,NA
2016-01-03T19:49:00,55,54,30.03,8,0.01
2016-01-03T19:53:00,56,53,30.03,11,0.02
2016-01-03T20:26:00,53,51,30.02,8,0.01
2016-01-03T20:53:00,51,47,30.02,10,0.02
2016-01-03T21:53:00,51,44,30.02,6,0.01
2016-01-03T22:00:00,51,44,29.99,6,NA
2016-01-03T22:53:00,51,43,29.96,6,T
2016-01-03T23:53:00,51,45,30.00,3,0.00
2016-01-04T00:53:00,50,46,29.98,5,0.00
2016-01-04T01:00:00,50,46,29.95,5,NA
2016-01-04T01:53:00,51,46,29.96,3,0.00
2016-01-04T02:53:00,51,46,29.96,5,0.00
2016-01-04T03:53:00,51,44,29.95,6,0.00
2016-01-04T04:00:00,51,44,29.92,6,NA
2016-01-04T04:53:00,52,43,29.96,8,0.00
2016-01-04T05:53:00,51,38,30.00,5,0.00
2016-01-04T06:53:00,49,38,30.02,7,0.00
2016-01-04T07:00:00,49,38,29.99,7,NA
2016-01-04T07:53:00,50,38,30.03,9,0.00
2016-01-04T08:53:00,54,35,30.04,10,0.00
2016-01-04T09:53:00,57,34,30.06,14,0.00
2016-01-04T10:00:00,57,34,30.03,14,NA
2016-01-04T10:53:00,60,33,30.06,11,0.00
2016-01-04T11:53:00,63,35,30.05,13,0.00
2016-01-04T12:53:00,64,38,30.03,10,0.00
2016-01-04T13:00:00,64,38,30.00,10,NA
2016-01-04T13:53:00,65,34,30.01,13,0.00
2016-01-04T14:53:00,64,33,30.02,13,0.00
2016-01-04T15:53:00,63,33,30.02,13,0.00
2016-01-04T16:00:00,63,33,29.99,13,NA
2016-01-04T16:53:00,62,39,30.04,15,0.00
2016-01-04T17:53:00,58,40,30.04,9,0.00
2016-01-04T18:53:00,56,42,30.06,8,0.00
2016-01-04T19:00:00,56,42,30.03,8,NA
2016-01-04T19:53:00,56,42,30.09,8,0.00
2016-01-04T20:53:00,55,43,30.12,8,0.00
2016-01-04T21:53:00,54,44,30.13,10,0.00
2016-01-04T22:00:00,54,44,30.10,10,NA
2016-01-04T22:53:00,54,41,30.16,9,0.00
2016-01-04T23:53:00,52,42,30.15,9,0.00
2016-01-05T00:53:00,53,42,30.16,8,0.00
2016-01-05T01:00:00,53,42,30.13,8,NA
2016-01-05T01:53:00,51,42,30.16,6,0.00
2016-01-05T02:53:00,50,42,30.16,7,0.00
2016-01-05T03:53:00,50,43,30.18,8,0.00
2016-01-05T04:00:00,50,43,30.15,8,NA
2016-01-05T04:53:00,50,42,30.18,11,0.00
2016-01-05T05:53:00,49,42,30.19,13,0.00
2016-01-05T06:53:00,50,41,30.20,11,0.00
2016-01-05T07:00:00,50,41,30.17,11,NA
2016-01-05T07:53:00,50,41,30.22,13,0.00
2016-01-05T08:53:00,51,42,30.23,15,0.00
2016-01-05T09:53:00,54,43,30.26,11,0.00
2016-01-05T10:00:00,54,43,30.23,11,NA
2016-01-05T10:53:00,59,45,30.26,13,0.00
2016-01-05T11:53:00,63,47,30.26,17,0.00
2016-01-05T12:53:00,65,48,30.22,11,0.00
2016-01-05T13:00:00,65,48,30.19,11,NA
2016-01-05T13:53:00,66,49,30.18,14,0.00
2016-01-05T14:53:00,67,49,30.18,10,0.00
2016-01-05T15:53:00,67,47,30.18,10,0.00
2016-01-05T16:00:00,67,47,30.15,10,NA
2016-01-05T16:53:00,66,45,30.19,10,0.00
2016-01-05T17:53:00,64,49,30.21,10,0.00
2016-01-05T18:53:00,62,50,30.23,9,0.00
2016-01-05T19:00:00,62,50,30.20,9,NA
2016-01-05T19:53:00,61,49,30.25,11,0.00
2016-01-05T20:53:00,58,50,30.25,14,0.00
2016-01-05T21:53:00,57,50,30.25,10,0.00
2016-01-05T22:00:00,57,50,30.22,10,NA
2016-01-05T22:53:00,57,50,30.25,13,0.00
2016-01-05T23:53:00,57,50,30.23,9,0.00
2016-01-06T00:53:00,57,50,30.23,11,0.00
2016-01-06T01:00:00,57,50,30.20,11,NA
2016-01-06T01:53:00,56,50,30.22,10,0.00
2016-01-06T02:53:00,55,51,30.20,9,0.00
2016-01-06T03:53:00,55,50,30.19,10,0.00
2016-01-06T04:00:00,55,50,30.16,10,NA
2016-01-06T04:53:00,54,50,30.19,8,0.00
2016-01-06T05:53:00,54,51,30.19,9,0.00
2016-01-06T06:53:00,55,52,30.19,13,0.00
2016-01-06T07:00:00,55,52,30.16,13,NA
2016-01-06T07:10:00,55,52,30.20,14,NA
2016-01-06T07:46:00,56,53,30.20,8,NA
2016-01-06T07:53:00,56,53,30.20,8,0.00
2016-01-06T08:53:00,56,53,30.21,10,0.00
2016-01-06T09:18:00,58,53,30.21,11,NA
2016-01-06T09:53:00,60,53,30.21,10,0.00
2016-01-06T10:00:00,60,53,30.18,10,NA
2016-01-06T10:53:00,63,54,30.20,13,0.00
2016-01-06T11:53:00,64,54,30.18,11,0.00
2016-01-06T12:53:00,65,54,30.14,11,0.00
2016-01-06T13:00:00,65,54,30.11,11,NA
2016-01-06T13:53:00,66,55,30.11,10,0.00
2016-01-06T14:53:00,65,55,30.09,8,0.00
2016-01-06T15:53:00,66,56,30.08,10,0.00
2016-01-06T16:00:00,66,56,30.05,10,NA
2016-01-06T16:53:00,63,58,30.08,9,T
2016-01-06T17:53:00,62,56,30.08,9,T
2016-01-06T18:11:00,62,56,30.08,11,NA
2016-01-06T18:46:00,61,55,30.09,10,NA
2016-01-06T18:53:00,61,55,30.09,10,0.00
2016-01-06T19:00:00,61,55,30.06,10,NA
2016-01-06T19:53:00,60,54,30.10,8,0.00
2016-01-06T20:53:00,59,54,30.11,9,0.00
2016-01-06T21:53:00,58,54,30.12,11,0.00
2016-01-06T22:00:00,58,54,30.09,11,NA
2016-01-06T22:47:00,57,54,30.11,9,NA
2016-01-06T22:53:00,58,53,30.11,8,0.00
2016-01-06T23:53:00,57,53,30.10,10,0.00
2016-01-07T00:53:00,57,53,30.09,8,0.00
2016-01-07T01:00:00,57,53,30.06,8,NA
2016-01-07T01:53:00,56,53,30.07,6,0.00
2016-01-07T02:53:00,56,53,30.04,10,0.00
2016-01-07T03:53:00,56,53,30.03,10,0.00
2016-01-07T04:00:00,56,53,30.00,10,NA
2016-01-07T04:53:00,56,54,30.02,8,0.00
2016-01-07T05:05:00,56,53,30.01,7,NA
2016-01-07T05:40:00,56,54,30.02,5,NA
2016-01-07T05:53:00,56,54,30.02,8,0.00
2016-01-07T06:53:00,56,54,30.02,9,0.00
2016-01-07T07:00:00,56,54,29.99,9,NA
2016-01-07T07:15:00,56,54,30.02,5,NA
2016-01-07T07:51:00,55,54,30.04,9,NA
2016-01-07T07:53:00,56,54,30.04,7,0.00
2016-01-07T08:33:00,56,54,30.05,9,NA
2016-01-07T08:53:00,56,54,30.06,7,0.00
2016-01-07T09:51:00,57,55,30.08,0,NA
2016-01-07T09:53:00,57,55,30.08,0,0.00
2016-01-07T10:00:00,57,55,30.05,0,NA
2016-01-07T10:15:00,58,55,30.08,6,NA
2016-01-07T10:53:00,59,55,30.08,6,0.00
2016-01-07T11:53:00,61,55,30.05,5,0.00
2016-01-07T12:23:00,63,56,30.03,7,NA
2016-01-07T12:36:00,63,56,30.02,5,NA
2016-01-07T12:53:00,63,56,30.01,0,0.00
2016-01-07T13:00:00,63,56,29.98,0,NA
2016-01-07T13:53:00,70,57,29.96,5,0.00
2016-01-07T14:53:00,71,57,29.94,6,0.00
2016-01-07T15:53:00,71,58,29.93,6,0.00
2016-01-07T16:53:00,66,60,29.94,6,0.00
2016-01-07T17:53:00,65,59,29.94,0,0.00
2016-01-07T18:53:00,64,60,29.97,6,0.00
2016-01-07T19:00:00,64,60,29.94,6,NA
2016-01-07T19:53:00,64,59,29.98,3,0.00
2016-01-07T20:53:00,63,60,29.97,0,0.00
2016-01-07T21:53:00,64,60,29.98,0,0.00
2016-01-07T22:00:00,64,60,29.95,0,NA
2016-01-07T22:53:00,64,60,29.96,0,0.00
2016-01-07T23:53:00,64,60,29.94,3,0.00
2016-01-08T00:53:00,64,60,29.92,5,0.00
2016-01-08T01:00:00,64,60,29.89,5,NA
2016-01-08T01:53:00,64,61,29.93,0,0.01
2016-01-08T02:53:00,64,61,29.92,7,T
2016-01-08T03:53:00,64,61,29.90,7,T
2016-01-08T04:00:00,64,61,29.87,7,NA
2016-01-08T04:53:00,63,62,29.89,6,0.04
2016-01-08T05:53:00,63,62,29.88,7,0.20
2016-01-08T06:53:00,63,62,29.91,11,0.04
2016-01-08T07:00:00,63,62,29.88,11,NA
2016-01-08T07:26:00,63,62,29.90,7,0.04
2016-01-08T07:33:00,63,62,29.90,6,0.10
2016-01-08T07:53:00,63,62,29.91,7,0.19
2016-01-08T07:57:00,64,62,29.91,7,T
2016-01-08T08:09:00,63,62,29.91,7,0.01
2016-01-08T08:23:00,65,61,29.91,13,0.05
2016-01-08T08:51:00,64,63,29.91,9,NA
2016-01-08T08:53:00,64,62,29.92,8,0.05
2016-01-08T09:53:00,66,63,29.92,7,0.01
2016-01-08T10:00:00,66,63,29.89,7,NA
2016-01-08T10:53:00,69,64,29.93,10,0.00
2016-01-08T11:19:00,69,64,29.93,10,NA
2016-01-08T11:51:00,72,64,29.91,5,NA
2016-01-08T11:53:00,71,65,29.91,5,0.00
2016-01-08T12:53:00,72,65,29.89,0,0.00
2016-01-08T13:00:00,72,65,29.86,0,NA
2016-01-08T13:53:00,73,66,29.87,6,0.00
2016-01-08T14:53:00,74,66,29.85,5,0.00
2016-01-08T15:53:00,75,64,29.86,3,0.00
2016-01-08T16:00:00,75,64,29.83,3,NA
2016-01-08T16:53:00,73,65,29.87,5,0.00
2016-01-08T17:53:00,71,65,29.88,3,0.00
2016-01-08T18:53:00,69,64,29.89,7,0.00
2016-01-08T19:00:00,69,64,29.86,7,NA
2016-01-08T19:53:00,68,64,29.89,7,0.00
2016-01-08T20:53:00,67,64,29.90,5,0.00
2016-01-08T21:53:00,67,64,29.91,6,0.00
2016-01-08T22:00:00,67,64,29.88,6,NA
2016-01-08T22:53:00,66,63,29.91,5,0.00
2016-01-08T23:19:00,66,63,29.91,8,NA
2016-01-08T23:53:00,65,63,29.90,7,0.00
2016-01-09T00:53:00,65,62,29.89,8,0.00
2016-01-09T01:00:00,65,62,29.86,8,NA
2016-01-09T01:32:00,65,62,29.88,7,NA
2016-01-09T01:53:00,65,62,29.88,6,0.00
2016-01-09T02:51:00,63,63,29.87,3,NA
2016-01-09T02:53:00,63,62,29.87,3,0.00
2016-01-09T03:28:00,63,61,29.86,5,NA
2016-01-09T03:53:00,63,61,29.86,5,0.00
2016-01-09T04:00:00,63,61,29.83,5,NA
2016-01-09T04:51:00,63,61,29.86,6,NA
2016-01-09T04:53:00,63,61,29.86,6,0.00
2016-01-09T05:51:00,63,61,29.87,6,NA
2016-01-09T05:53:00,63,60,29.87,6,0.00
2016-01-09T06:37:00,63,60,29.89,3,NA
2016-01-09T06:43:00,63,60,29.89,3,NA
2016-01-09T06:53:00,63,60,29.89,5,0.00
2016-01-09T07:00:00,63,60,29.86,5,NA
2016-01-09T07:53:00,63,60,29.92,0,0.00
2016-01-09T08:21:00,63,60,29.92,0,NA
2016-01-09T08:49:00,64,61,29.93,0,NA
2016-01-09T08:53:00,64,61,29.93,0,0.00
2016-01-09T09:51:00,66,61,29.93,6,NA
2016-01-09T09:53:00,66,61,29.93,7,0.00
2016-01-09T10:00:00,66,61,29.90,7,NA
2016-01-09T10:25:00,67,62,29.92,6,NA
2016-01-09T10:53:00,68,63,29.90,5,0.00
2016-01-09T11:53:00,69,64,29.88,11,0.00
2016-01-09T12:14:00,71,65,29.86,6,NA
2016-01-09T12:24:00,72,65,29.85,7,NA
2016-01-09T12:53:00,73,65,29.84,7,0.00
2016-01-09T13:00:00,73,65,29.81,7,NA
2016-01-09T13:53:00,74,66,29.81,6,0.00
2016-01-09T14:53:00,73,66,29.81,7,T
2016-01-09T15:53:00,70,67,29.82,5,0.08s
2016-01-09T16:00:00,70,67,29.79,5,NA
2016-01-09T16:53:00,70,68,29.84,5,0.19
2016-01-09T17:08:00,69,68,29.85,7,0.08
2016-01-09T17:53:00,69,68,29.80,6,0.31
2016-01-09T18:53:00,69,67,29.84,8,0.06
2016-01-09T19:00:00,69,67,29.81,8,NA
2016-01-09T19:20:00,68,67,29.84,7,0.02
2016-01-09T19:53:00,68,66,29.83,7,0.01
2016-01-09T20:53:00,68,67,29.83,5,0.00
2016-01-09T21:53:00,68,67,29.83,5,0.00
2016-01-09T22:00:00,68,67,29.80,5,NA
2016-01-09T22:53:00,68,67,29.82,7,0.00
2016-01-09T23:18:00,68,67,29.82,8,NA
2016-01-09T23:51:00,68,66,29.82,7,NA
2016-01-09T23:53:00,68,67,29.82,6,0.00
2016-01-10T00:50:00,68,66,29.82,9,NA
2016-01-10T00:53:00,68,67,29.82,9,0.00
2016-01-10T01:00:00,68,67,29.79,9,NA
2016-01-10T01:06:00,68,67,29.82,10,NA
2016-01-10T01:51:00,70,68,29.82,10,NA
2016-01-10T01:53:00,69,68,29.82,9,0.00
2016-01-10T02:53:00,69,69,29.81,9,0.00
2016-01-10T03:53:00,69,69,29.83,6,0.00
2016-01-10T04:00:00,69,69,29.80,6,NA
2016-01-10T04:51:00,70,70,29.83,9,NA
2016-01-10T04:53:00,70,69,29.83,10,0.00
2016-01-10T05:51:00,70,70,29.85,6,NA
2016-01-10T05:53:00,70,68,29.85,6,0.00
2016-01-10T06:53:00,70,67,29.88,7,0.00
2016-01-10T07:00:00,70,67,29.85,7,NA
2016-01-10T07:53:00,72,65,29.91,9,0.00
2016-01-10T08:53:00,69,63,29.94,9,0.00
2016-01-10T09:53:00,69,62,29.97,14,0.00
2016-01-10T10:00:00,69,62,29.94,14,NA
2016-01-10T10:53:00,67,60,29.98,11,0.00
2016-01-10T11:53:00,66,57,29.98,14,0.00
2016-01-10T12:53:00,67,57,29.98,13,0.00
2016-01-10T13:00:00,67,57,29.95,13,NA
2016-01-10T13:02:00,65,57,29.99,14,NA
2016-01-10T13:53:00,63,54,29.98,14,0.00
2016-01-10T14:11:00,63,54,29.98,10,NA
2016-01-10T14:53:00,64,54,29.99,15,0.00
2016-01-10T15:53:00,64,53,30.01,11,0.00
2016-01-10T16:00:00,64,53,29.98,11,NA
2016-01-10T16:53:00,62,52,30.02,14,0.00
2016-01-10T17:53:00,60,52,30.04,8,0.00
2016-01-10T18:53:00,59,52,30.05,7,0.00
2016-01-10T19:00:00,59,52,30.02,7,NA
2016-01-10T19:53:00,59,52,30.07,5,0.00
2016-01-10T20:53:00,58,51,30.07,11,0.00
2016-01-10T21:53:00,58,51,30.09,11,0.00
2016-01-10T22:00:00,58,51,30.06,11,NA
2016-01-10T22:53:00,57,48,30.10,8,0.00
2016-01-10T23:53:00,56,48,30.10,8,0.00
2016-01-11T00:53:00,55,49,30.11,9,0.00
2016-01-11T01:00:00,55,49,30.08,9,NA
2016-01-11T01:53:00,53,46,30.11,11,0.00
2016-01-11T02:53:00,51,44,30.12,14,0.00
2016-01-11T03:53:00,49,41,30.12,9,0.00
2016-01-11T04:00:00,49,41,30.09,9,NA
2016-01-11T04:53:00,48,39,30.13,8,0.00
2016-01-11T05:53:00,47,39,30.17,10,0.00
2016-01-11T06:53:00,45,38,30.19,10,0.00
2016-01-11T07:00:00,45,38,30.16,10,NA
2016-01-11T07:53:00,44,37,30.21,8,0.00
2016-01-11T08:53:00,46,37,30.23,7,0.00
2016-01-11T09:53:00,49,37,30.25,8,0.00
2016-01-11T10:00:00,49,37,30.22,8,NA
2016-01-11T10:53:00,52,37,30.23,7,0.00
2016-01-11T11:53:00,54,37,30.21,10,0.00
2016-01-11T12:53:00,57,37,30.17,7,0.00
2016-01-11T13:00:00,57,37,30.14,7,NA
2016-01-11T13:53:00,58,38,30.14,7,0.00
2016-01-11T14:53:00,60,39,30.13,8,0.00
2016-01-11T15:53:00,60,39,30.12,8,0.00
2016-01-11T16:00:00,60,39,30.09,8,NA
2016-01-11T16:53:00,58,38,30.13,9,0.00
2016-01-11T17:53:00,53,40,30.14,9,0.00
2016-01-11T18:53:00,50,40,30.17,8,0.00
2016-01-11T19:00:00,50,40,30.14,8,NA
2016-01-11T19:53:00,50,40,30.19,7,0.00
2016-01-11T20:53:00,49,40,30.20,7,0.00
2016-01-11T21:53:00,49,40,30.20,7,0.00
2016-01-11T22:00:00,49,40,30.17,7,NA
2016-01-11T22:53:00,48,40,30.21,3,0.00
2016-01-11T23:53:00,47,40,30.19,6,0.00
2016-01-12T00:53:00,47,39,30.19,6,0.00
2016-01-12T01:00:00,47,39,30.16,6,NA
2016-01-12T01:53:00,46,38,30.18,5,0.00
2016-01-12T02:53:00,45,39,30.18,3,0.00
2016-01-12T03:53:00,45,40,30.16,8,0.00
2016-01-12T04:00:00,45,40,30.13,8,NA
2016-01-12T04:53:00,46,39,30.17,5,0.00
2016-01-12T05:53:00,45,39,30.18,6,0.00
2016-01-12T06:53:00,45,39,30.20,5,0.00
2016-01-12T07:00:00,45,39,30.17,5,NA
2016-01-12T07:53:00,46,38,30.21,6,0.00
2016-01-12T08:53:00,49,36,30.23,7,0.00
2016-01-12T09:53:00,53,30,30.26,7,0.00
2016-01-12T10:00:00,53,30,30.23,7,NA
2016-01-12T10:53:00,58,31,30.24,6,0.00
2016-01-12T11:53:00,61,28,30.22,6,0.00
2016-01-12T12:53:00,64,27,30.19,9,0.00
2016-01-12T13:00:00,64,27,30.16,9,NA
2016-01-12T13:53:00,66,28,30.16,8,0.00
2016-01-12T14:53:00,66,25,30.16,9,0.00
2016-01-12T15:53:00,63,15,30.15,13,0.00
2016-01-12T16:00:00,63,15,30.12,13,NA
2016-01-12T16:53:00,61,21,30.16,8,0.00
2016-01-12T17:53:00,56,24,30.17,10,0.00
2016-01-12T18:53:00,54,33,30.18,7,0.00
2016-01-12T19:00:00,54,33,30.15,7,NA
2016-01-12T19:53:00,53,35,30.20,6,0.00
2016-01-12T20:53:00,52,37,30.20,6,0.00
2016-01-12T21:53:00,53,38,30.21,5,0.00
2016-01-12T22:00:00,53,38,30.18,5,NA
2016-01-12T22:53:00,52,39,30.22,0,0.00
2016-01-12T23:53:00,52,39,30.20,3,0.00
2016-01-13T00:53:00,49,41,30.20,5,0.00
2016-01-13T01:00:00,49,41,30.17,5,NA
2016-01-13T01:53:00,51,41,30.20,3,0.00
2016-01-13T02:53:00,51,41,30.20,6,0.00
2016-01-13T03:53:00,50,38,30.21,5,0.00
2016-01-13T04:00:00,50,38,30.18,5,NA
2016-01-13T04:53:00,50,36,30.21,6,0.00
2016-01-13T05:53:00,50,34,30.22,7,0.00
2016-01-13T06:53:00,51,32,30.24,6,0.00
2016-01-13T07:00:00,51,32,30.21,6,NA
2016-01-13T07:53:00,52,31,30.25,7,0.00
2016-01-13T08:53:00,53,30,30.26,8,0.00
2016-01-13T09:53:00,56,30,30.29,13,0.00
2016-01-13T10:00:00,56,30,30.26,13,NA
2016-01-13T10:53:00,58,30,30.28,10,0.00
2016-01-13T11:53:00,59,30,30.26,10,0.00
2016-01-13T12:53:00,60,30,30.21,7,0.00
2016-01-13T13:00:00,60,30,30.18,7,NA
2016-01-13T13:53:00,60,31,30.19,8,0.00
2016-01-13T14:53:00,60,33,30.16,7,0.00
2016-01-13T15:53:00,60,33,30.15,7,0.00
2016-01-13T16:00:00,60,33,30.12,7,NA
2016-01-13T16:53:00,59,33,30.16,7,0.00
2016-01-13T17:53:00,58,34,30.17,6,0.00
2016-01-13T18:53:00,57,35,30.18,6,0.00
2016-01-13T19:00:00,57,35,30.15,6,NA
2016-01-13T19:53:00,56,37,30.19,5,0.00
2016-01-13T20:53:00,55,37,30.21,5,0.00
2016-01-13T21:53:00,54,37,30.21,6,0.00
2016-01-13T22:00:00,54,37,30.18,6,NA
2016-01-13T22:53:00,53,38,30.20,5,0.00
2016-01-13T23:53:00,52,38,30.20,5,0.00
2016-01-14T00:53:00,52,38,30.19,6,0.00
2016-01-14T01:00:00,52,38,30.16,6,NA
2016-01-14T01:53:00,51,40,30.17,5,0.00
2016-01-14T02:53:00,51,37,30.15,7,0.00
2016-01-14T03:53:00,51,38,30.16,3,0.00
2016-01-14T04:00:00,51,38,30.13,3,NA
2016-01-14T04:53:00,50,38,30.15,5,0.00
2016-01-14T05:53:00,50,38,30.15,6,0.00
2016-01-14T06:53:00,51,37,30.16,6,0.00
2016-01-14T07:00:00,51,37,30.13,6,NA
2016-01-14T07:53:00,51,36,30.16,6,0.00
2016-01-14T08:53:00,53,35,30.18,7,0.00
2016-01-14T09:53:00,56,36,30.18,9,0.00
2016-01-14T10:00:00,56,36,30.15,9,NA
2016-01-14T10:53:00,59,37,30.16,10,0.00
2016-01-14T11:53:00,64,38,30.15,11,0.00
2016-01-14T12:53:00,65,38,30.11,7,0.00
2016-01-14T13:00:00,65,38,30.08,7,NA
2016-01-14T13:53:00,65,40,30.07,6,0.00
2016-01-14T14:53:00,68,42,30.05,7,0.00
2016-01-14T15:53:00,69,47,30.05,3,0.00
2016-01-14T16:00:00,69,47,30.02,3,NA
2016-01-14T16:53:00,68,49,30.05,6,0.00
2016-01-14T17:53:00,67,50,30.04,6,0.00
2016-01-14T18:53:00,67,52,30.02,7,0.00
2016-01-14T19:00:00,67,52,29.99,7,NA
2016-01-14T19:53:00,66,53,30.03,3,0.00
2016-01-14T20:53:00,65,54,30.05,3,0.00
